algorithm;filename;run_number;internal_time;external_time;external_memory;opt;
fmtu2_desktop_uc5;hi_n20000-30-s418727292c82162365.ukp;1;;999.00;3320;;
cpp-mtu2_desktop_uc5;nsds2_n50000wmin20000-12-s774727805c1737310.ukp;1;0.157553;0.31;5792;5266508;
fmtu2_desktop_uc5;nsds2_n50000wmin20000-2-s463795034c1454414.ukp;1;21.732999802;21.93;5648;4387033;
cpp-mtu2_desktop_uc5;nsds2_n50000wmin50000-7-s451986827c1235104.ukp;1;47.2806;47.44;7388;3679672;
cpp-mtu1_desktop_uc5;hi_n10000-17-s994385767c76272157.ukp;1;;999.00;3868;;
fmtu2_desktop_uc5;hi_n5000-18-s575639252c2452692.ukp;1;;999.00;3352;;
fmtu1_desktop_uc5;hi_n50000-23-s605460062c35373194.ukp;1;;999.00;3360;;
cpp-mtu1_desktop_uc5;hi_n10000-47-s442730424c11037950.ukp;1;929.936;929.96;3724;1116286107;
cpp-mtu1_desktop_uc5;hi_n50000-33-s126192256c89138604.ukp;1;;999.00;5992;;
cpp-mtu2_desktop_uc5;ss2_wmin5000wmax500000n20000-0-s827183242c7213812.ukp;1;0.00494658;0.07;4264;7213812;
cpp-mtu2_desktop_uc5;hi_n20000-11-s895832870c21445624.ukp;1;;999.00;3892;;
cpp-mtu2_desktop_uc5;saw_n100000wmin10000-17-s754775117c5339981.ukp;1;733.658;733.92;8252;5341578;
fmtu1_desktop_uc5;sc_a-5n10000wmin110000-0-c3949309.ukp;1;0.001000000;0.06;3316;3949144;
fmtu2_desktop_uc5;hi_n5000-24-s320356631c289111.ukp;1;0.467000008;0.49;3332;14241433;
cpp-mtu1_desktop_uc5;sc_a5n10000wmin10000-0-c6020768.ukp;1;0.00503018;0.03;3748;6023778;
cpp-mtu1_desktop_uc5;saw_n100000wmin10000-11-s727046990c9843883.ukp;1;0.955958;1.21;8612;9844865;
fmtu2_desktop_uc5;saw_n50000wmin5000-2-s272488647c443045.ukp;1;200.300003052;200.52;5556;443308;
fmtu1_desktop_uc5;ss2_wmin50000wmax1000000n100000-0-s827183242c9151889.ukp;1;0.004000000;0.35;8800;9151889;
