algorithm;filename;run_number;internal_time;external_time;external_memory;opt;
eduk;128_16_std_breqd-n16384-s7.ukp;1;271.96664;272.05;90044;33334641;
eduk2;128_16_std_breqd-n16384-s7.ukp;1;0.00667;0.01;8416;33334641;
ukp5;128_16_std_breqd-n16384-s7.ukp;1;26.3685;26.42;85500;33334641;
ukp5_sbw;128_16_std_breqd-n16384-s7.ukp;1;2.34521;2.39;85456;33334641;
cpp-mtu1;128_16_std_breqd-n16384-s7.ukp;1;0.00119717;0.03;3860;33334641;
cpp-mtu2;128_16_std_breqd-n16384-s7.ukp;1;0.000433264;0.04;3652;33334641;
mgreendp;128_16_std_breqd-n16384-s7.ukp;1;0.00524348;0.04;20260;33334641;
mgreendp1;128_16_std_breqd-n16384-s7.ukp;1;;600.00;1936548;;
eduk;128_16_std_breqd-n16384-s8.ukp;1;34.92666;34.93;24024;33381041;
eduk2;128_16_std_breqd-n16384-s8.ukp;1;0.00667;0.01;8148;33381041;
ukp5;128_16_std_breqd-n16384-s8.ukp;1;2.34728;2.39;85416;33381041;
ukp5_sbw;128_16_std_breqd-n16384-s8.ukp;1;2.36112;2.40;85420;33381041;
cpp-mtu1;128_16_std_breqd-n16384-s8.ukp;1;0.00116751;0.04;3988;33381041;
cpp-mtu2;128_16_std_breqd-n16384-s8.ukp;1;0.000411334;0.04;3716;33381041;
mgreendp;128_16_std_breqd-n16384-s8.ukp;1;0.00378652;0.08;20048;33381041;
mgreendp1;128_16_std_breqd-n16384-s8.ukp;1;;600.00;1934652;;
eduk;128_16_std_breqd-n16384-s9.ukp;1;102.88666;102.92;40256;33270666;
eduk2;128_16_std_breqd-n16384-s9.ukp;1;0.00667;0.01;9024;33270666;
ukp5;128_16_std_breqd-n16384-s9.ukp;1;9.6163;9.67;85476;33270666;
ukp5_sbw;128_16_std_breqd-n16384-s9.ukp;1;2.33587;2.38;85532;33270666;
cpp-mtu1;128_16_std_breqd-n16384-s9.ukp;1;0.00118484;0.03;4052;33270666;
cpp-mtu2;128_16_std_breqd-n16384-s9.ukp;1;0.000430352;0.04;3560;33270666;
mgreendp;128_16_std_breqd-n16384-s9.ukp;1;0.00510056;0.05;20120;33270666;
mgreendp1;128_16_std_breqd-n16384-s9.ukp;1;;600.00;1961532;;
eduk;128_16_std_breqd-n32768-s0.ukp;1;422.95663;423.02;69792;66674161;
eduk2;128_16_std_breqd-n32768-s0.ukp;1;0.01000;0.02;9292;66674161;
ukp5;128_16_std_breqd-n32768-s0.ukp;1;45.6212;45.71;167404;66674161;
ukp5_sbw;128_16_std_breqd-n32768-s0.ukp;1;11.0806;11.18;167524;66674161;
cpp-mtu1;128_16_std_breqd-n32768-s0.ukp;1;0.00244222;0.08;4776;66674161;
cpp-mtu2;128_16_std_breqd-n32768-s0.ukp;1;0.000840755;0.06;4164;66674161;
mgreendp;128_16_std_breqd-n32768-s0.ukp;1;26.3369;26.40;69852;66674161;
mgreendp1;128_16_std_breqd-n32768-s0.ukp;1;;600.04;5748880;;
eduk;128_16_std_breqd-n32768-s1.ukp;1;79.98333;80.01;37788;66694380;
eduk2;128_16_std_breqd-n32768-s1.ukp;1;0.01000;0.02;9172;66694380;
ukp5;128_16_std_breqd-n32768-s1.ukp;1;3.9495;4.04;167368;66694380;
ukp5_sbw;128_16_std_breqd-n32768-s1.ukp;1;11.0471;11.13;167420;66694380;
cpp-mtu1;128_16_std_breqd-n32768-s1.ukp;1;0.00229499;0.08;4764;66694380;
cpp-mtu2;128_16_std_breqd-n32768-s1.ukp;1;0.000818386;0.07;4300;66694380;
mgreendp;128_16_std_breqd-n32768-s1.ukp;1;0.00614935;0.07;36752;66694380;
mgreendp1;128_16_std_breqd-n32768-s1.ukp;1;;600.03;5749636;;
eduk;128_16_std_breqd-n32768-s2.ukp;1;177.04998;177.10;40636;66691799;
eduk2;128_16_std_breqd-n32768-s2.ukp;1;0.01000;0.02;9416;66691799;
ukp5;128_16_std_breqd-n32768-s2.ukp;1;10.2324;10.33;167344;66691799;
ukp5_sbw;128_16_std_breqd-n32768-s2.ukp;1;11.0395;11.13;167308;66691799;
cpp-mtu1;128_16_std_breqd-n32768-s2.ukp;1;0.00244539;0.07;4840;66691799;
cpp-mtu2;128_16_std_breqd-n32768-s2.ukp;1;0.000843455;0.07;4164;66691799;
mgreendp;128_16_std_breqd-n32768-s2.ukp;1;0.00988829;0.10;37044;66691799;
mgreendp1;128_16_std_breqd-n32768-s2.ukp;1;;600.03;5752200;;
eduk;128_16_std_breqd-n32768-s3.ukp;1;150.94332;150.99;40548;66442146;
eduk2;128_16_std_breqd-n32768-s3.ukp;1;0.01000;0.02;9360;66442146;
ukp5;128_16_std_breqd-n32768-s3.ukp;1;8.4873;8.58;167308;66442146;
ukp5_sbw;128_16_std_breqd-n32768-s3.ukp;1;11.0466;11.13;167424;66442146;
cpp-mtu1;128_16_std_breqd-n32768-s3.ukp;1;0.00246416;0.08;4760;66442146;
cpp-mtu2;128_16_std_breqd-n32768-s3.ukp;1;0.000854003;0.06;4200;66442146;
mgreendp;128_16_std_breqd-n32768-s3.ukp;1;0.00974334;0.08;37092;66442146;
mgreendp1;128_16_std_breqd-n32768-s3.ukp;1;;600.03;5747124;;
eduk;128_16_std_breqd-n32768-s4.ukp;1;268.85331;268.90;50948;66689235;
eduk2;128_16_std_breqd-n32768-s4.ukp;1;0.01333;0.02;9388;66689235;
ukp5;128_16_std_breqd-n32768-s4.ukp;1;20.2056;20.30;167404;66689235;
ukp5_sbw;128_16_std_breqd-n32768-s4.ukp;1;11.1385;11.22;167420;66689235;
cpp-mtu1;128_16_std_breqd-n32768-s4.ukp;1;0.00246206;0.07;4760;66689235;
cpp-mtu2;128_16_std_breqd-n32768-s4.ukp;1;0.000841816;0.06;4160;66689235;
mgreendp;128_16_std_breqd-n32768-s4.ukp;1;0.00963292;0.10;37004;66689235;
mgreendp1;128_16_std_breqd-n32768-s4.ukp;1;;600.03;5751104;;
eduk;128_16_std_breqd-n32768-s5.ukp;1;65.79999;65.83;36096;66560556;
eduk2;128_16_std_breqd-n32768-s5.ukp;1;0.01000;0.02;9068;66560556;
ukp5;128_16_std_breqd-n32768-s5.ukp;1;3.39658;3.49;167448;66560556;
ukp5_sbw;128_16_std_breqd-n32768-s5.ukp;1;11.0734;11.16;167392;66560556;
cpp-mtu1;128_16_std_breqd-n32768-s5.ukp;1;0.00220958;0.07;4800;66560556;
cpp-mtu2;128_16_std_breqd-n32768-s5.ukp;1;0.000820106;0.07;4300;66560556;
mgreendp;128_16_std_breqd-n32768-s5.ukp;1;0.00904495;0.21;36832;66560556;
mgreendp1;128_16_std_breqd-n32768-s5.ukp;1;;600.03;5748700;;
eduk;128_16_std_breqd-n32768-s6.ukp;1;60.37333;60.40;36292;66935473;
eduk2;128_16_std_breqd-n32768-s6.ukp;1;0.01000;0.02;9168;66935473;
ukp5;128_16_std_breqd-n32768-s6.ukp;1;3.12804;3.22;167420;66935473;
ukp5_sbw;128_16_std_breqd-n32768-s6.ukp;1;11.1059;11.19;167300;66935473;
cpp-mtu1;128_16_std_breqd-n32768-s6.ukp;1;0.00222745;0.07;4828;66935473;
cpp-mtu2;128_16_std_breqd-n32768-s6.ukp;1;0.000841012;0.07;4208;66935473;
mgreendp;128_16_std_breqd-n32768-s6.ukp;1;0.00632174;0.08;36820;66935473;
mgreendp1;128_16_std_breqd-n32768-s6.ukp;1;;600.03;5753660;;
eduk;128_16_std_breqd-n32768-s7.ukp;1;127.66999;127.70;34752;66917796;
eduk2;128_16_std_breqd-n32768-s7.ukp;1;0.01000;0.02;9060;66917796;
ukp5;128_16_std_breqd-n32768-s7.ukp;1;5.57557;5.66;167364;66917796;
ukp5_sbw;128_16_std_breqd-n32768-s7.ukp;1;11.0311;11.12;167584;66917796;
cpp-mtu1;128_16_std_breqd-n32768-s7.ukp;1;0.00227738;0.08;4708;66917796;
cpp-mtu2;128_16_std_breqd-n32768-s7.ukp;1;0.000819417;0.06;4152;66917796;
mgreendp;128_16_std_breqd-n32768-s7.ukp;1;0.00707304;0.13;36780;66917796;
mgreendp1;128_16_std_breqd-n32768-s7.ukp;1;;600.03;5755516;;
eduk;128_16_std_breqd-n32768-s8.ukp;1;114.94999;114.98;35068;66881841;
eduk2;128_16_std_breqd-n32768-s8.ukp;1;0.01333;0.02;8988;66881841;
ukp5;128_16_std_breqd-n32768-s8.ukp;1;4.5252;4.61;167384;66881841;
ukp5_sbw;128_16_std_breqd-n32768-s8.ukp;1;11.0934;11.18;167368;66881841;
cpp-mtu1;128_16_std_breqd-n32768-s8.ukp;1;0.00226416;0.08;4796;66881841;
cpp-mtu2;128_16_std_breqd-n32768-s8.ukp;1;0.000827552;0.07;4152;66881841;
mgreendp;128_16_std_breqd-n32768-s8.ukp;1;0.00624065;0.09;36716;66881841;
mgreendp1;128_16_std_breqd-n32768-s8.ukp;1;;600.03;5754892;;
eduk;128_16_std_breqd-n32768-s9.ukp;1;481.68995;481.78;79552;66707552;
eduk2;128_16_std_breqd-n32768-s9.ukp;1;0.01000;0.02;9372;66707552;
ukp5;128_16_std_breqd-n32768-s9.ukp;1;48.4883;48.59;167400;66707552;
ukp5_sbw;128_16_std_breqd-n32768-s9.ukp;1;11.042;11.14;167340;66707552;
cpp-mtu1;128_16_std_breqd-n32768-s9.ukp;1;0.00258366;0.08;4760;66707552;
cpp-mtu2;128_16_std_breqd-n32768-s9.ukp;1;0.000847924;0.07;4248;66707552;
mgreendp;128_16_std_breqd-n32768-s9.ukp;1;0.00988367;0.09;36988;66707552;
mgreendp1;128_16_std_breqd-n32768-s9.ukp;1;;600.01;5749848;;
eduk;128_16_std_breqd-n65536-s0.ukp;1;457.65662;457.74;61568;133665514;
eduk2;128_16_std_breqd-n65536-s0.ukp;1;0.02667;0.04;14168;133665514;
ukp5;128_16_std_breqd-n65536-s0.ukp;1;15.125;15.29;331708;133665514;
ukp5_sbw;128_16_std_breqd-n65536-s0.ukp;1;47.805;47.98;331676;133665514;
cpp-mtu1;128_16_std_breqd-n65536-s0.ukp;1;0.0046337;0.13;6612;133665514;
cpp-mtu2;128_16_std_breqd-n65536-s0.ukp;1;0.00170132;0.14;5152;133665514;
mgreendp;128_16_std_breqd-n65536-s0.ukp;1;0.0128959;0.21;70592;133665514;
mgreendp1;128_16_std_breqd-n65536-s0.ukp;1;;600.22;7827192;;
eduk;128_16_std_breqd-n65536-s1.ukp;1;488.89662;489.00;62764;133650171;
eduk2;128_16_std_breqd-n65536-s1.ukp;1;0.02667;0.04;14044;133650171;
ukp5;128_16_std_breqd-n65536-s1.ukp;1;15.7456;15.91;331648;133650171;
ukp5_sbw;128_16_std_breqd-n65536-s1.ukp;1;47.8068;47.97;331684;133650171;
cpp-mtu1;128_16_std_breqd-n65536-s1.ukp;1;0.00457525;0.13;6696;133650171;
cpp-mtu2;128_16_std_breqd-n65536-s1.ukp;1;0.00169792;0.14;5308;133650171;
mgreendp;128_16_std_breqd-n65536-s1.ukp;1;0.0124104;0.17;70684;133650171;
mgreendp1;128_16_std_breqd-n65536-s1.ukp;1;;600.17;7832580;;
eduk;128_16_std_breqd-n65536-s2.ukp;1;;600.00;60336;;
eduk2;128_16_std_breqd-n65536-s2.ukp;1;0.02667;0.04;14616;133450653;
ukp5;128_16_std_breqd-n65536-s2.ukp;1;24.3581;24.53;331720;133450653;
ukp5_sbw;128_16_std_breqd-n65536-s2.ukp;1;47.9738;48.14;331720;133450653;
cpp-mtu1;128_16_std_breqd-n65536-s2.ukp;1;0.00513487;0.14;6724;133450653;
cpp-mtu2;128_16_std_breqd-n65536-s2.ukp;1;0.00174626;0.14;5264;133450653;
mgreendp;128_16_std_breqd-n65536-s2.ukp;1;0.018708;0.17;71232;133450653;
mgreendp1;128_16_std_breqd-n65536-s2.ukp;1;;600.19;7827936;;
eduk;128_16_std_breqd-n65536-s3.ukp;1;;600.00;77528;;
eduk2;128_16_std_breqd-n65536-s3.ukp;1;0.02333;0.04;14668;133685318;
ukp5;128_16_std_breqd-n65536-s3.ukp;1;140.642;140.82;331752;133685318;
ukp5_sbw;128_16_std_breqd-n65536-s3.ukp;1;47.9987;48.18;331692;133685318;
cpp-mtu1;128_16_std_breqd-n65536-s3.ukp;1;0.00502782;0.13;6612;133685318;
cpp-mtu2;128_16_std_breqd-n65536-s3.ukp;1;0.00173472;0.14;5340;133685318;
mgreendp;128_16_std_breqd-n65536-s3.ukp;1;0.0188165;0.18;71092;133685318;
mgreendp1;128_16_std_breqd-n65536-s3.ukp;1;;600.19;7824892;;
eduk;128_16_std_breqd-n65536-s4.ukp;1;;600.00;66432;;
eduk2;128_16_std_breqd-n65536-s4.ukp;1;0.02333;0.04;14688;133393960;
ukp5;128_16_std_breqd-n65536-s4.ukp;1;32.6966;32.91;331724;133393960;
ukp5_sbw;128_16_std_breqd-n65536-s4.ukp;1;47.9496;48.12;331808;133393960;
cpp-mtu1;128_16_std_breqd-n65536-s4.ukp;1;0.00507901;0.14;6724;133393960;
cpp-mtu2;128_16_std_breqd-n65536-s4.ukp;1;0.00173153;0.14;5304;133393960;
mgreendp;128_16_std_breqd-n65536-s4.ukp;1;0.0187461;0.17;71180;133393960;
mgreendp1;128_16_std_breqd-n65536-s4.ukp;1;;600.19;7824120;;
eduk;128_16_std_breqd-n65536-s5.ukp;1;;600.00;64180;;
eduk2;128_16_std_breqd-n65536-s5.ukp;1;0.02667;0.04;14660;133300231;
ukp5;128_16_std_breqd-n65536-s5.ukp;1;20.5627;20.73;331696;133300231;
ukp5_sbw;128_16_std_breqd-n65536-s5.ukp;1;47.9504;48.12;331756;133300231;
cpp-mtu1;128_16_std_breqd-n65536-s5.ukp;1;0.00510097;0.14;6500;133300231;
cpp-mtu2;128_16_std_breqd-n65536-s5.ukp;1;0.00173295;0.14;5312;133300231;
mgreendp;128_16_std_breqd-n65536-s5.ukp;1;0.018767;0.17;71244;133300231;
mgreendp1;128_16_std_breqd-n65536-s5.ukp;1;;600.19;7825008;;
eduk;128_16_std_breqd-n65536-s6.ukp;1;;600.00;59528;;
eduk2;128_16_std_breqd-n65536-s6.ukp;1;0.02333;0.04;14080;134152193;
ukp5;128_16_std_breqd-n65536-s6.ukp;1;29.6332;29.81;331752;134152193;
ukp5_sbw;128_16_std_breqd-n65536-s6.ukp;1;47.9294;48.11;331736;134152193;
cpp-mtu1;128_16_std_breqd-n65536-s6.ukp;1;0.00463133;0.14;6648;134152193;
cpp-mtu2;128_16_std_breqd-n65536-s6.ukp;1;0.00170347;0.14;5340;134152193;
mgreendp;128_16_std_breqd-n65536-s6.ukp;1;0.0124934;0.17;70708;134152193;
mgreendp1;128_16_std_breqd-n65536-s6.ukp;1;;600.20;7822792;;
eduk;128_16_std_breqd-n65536-s7.ukp;1;;600.00;63772;;
eduk2;128_16_std_breqd-n65536-s7.ukp;1;0.02667;0.04;14728;133404453;
ukp5;128_16_std_breqd-n65536-s7.ukp;1;25.4549;25.62;331668;133404453;
ukp5_sbw;128_16_std_breqd-n65536-s7.ukp;1;47.9376;48.10;331824;133404453;
cpp-mtu1;128_16_std_breqd-n65536-s7.ukp;1;0.00508085;0.14;6580;133404453;
cpp-mtu2;128_16_std_breqd-n65536-s7.ukp;1;0.00172953;0.14;5240;133404453;
mgreendp;128_16_std_breqd-n65536-s7.ukp;1;0.0186857;0.18;71168;133404453;
mgreendp1;128_16_std_breqd-n65536-s7.ukp;1;;600.19;7823752;;
eduk;128_16_std_breqd-n65536-s8.ukp;1;;600.00;64816;;
eduk2;128_16_std_breqd-n65536-s8.ukp;1;0.02667;0.04;13968;133841253;
ukp5;128_16_std_breqd-n65536-s8.ukp;1;19.1666;19.34;331768;133841253;
ukp5_sbw;128_16_std_breqd-n65536-s8.ukp;1;47.8387;48.01;331716;133841253;
cpp-mtu1;128_16_std_breqd-n65536-s8.ukp;1;0.00461034;0.15;6644;133841253;
cpp-mtu2;128_16_std_breqd-n65536-s8.ukp;1;0.00169372;0.14;5264;133841253;
mgreendp;128_16_std_breqd-n65536-s8.ukp;1;0.0124783;0.16;70732;133841253;
mgreendp1;128_16_std_breqd-n65536-s8.ukp;1;;600.20;7827216;;
eduk;128_16_std_breqd-n65536-s9.ukp;1;;600.00;88856;;
eduk2;128_16_std_breqd-n65536-s9.ukp;1;0.02667;0.04;14668;133745149;
ukp5;128_16_std_breqd-n65536-s9.ukp;1;222.432;222.61;331824;133745149;
ukp5_sbw;128_16_std_breqd-n65536-s9.ukp;1;47.8788;48.06;331696;133745149;
cpp-mtu1;128_16_std_breqd-n65536-s9.ukp;1;0.00511844;0.13;6556;133745149;
cpp-mtu2;128_16_std_breqd-n65536-s9.ukp;1;0.00173594;0.14;5316;133745149;
mgreendp;128_16_std_breqd-n65536-s9.ukp;1;0.0189773;0.18;71172;133745149;
mgreendp1;128_16_std_breqd-n65536-s9.ukp;1;;600.19;7829756;;
eduk;128_16_std_breqd-n131072-s0.ukp;1;;600.00;70468;;
eduk2;128_16_std_breqd-n131072-s0.ukp;1;0.05333;0.08;24688;268128065;
ukp5;128_16_std_breqd-n131072-s0.ukp;1;162.843;163.18;659764;268128065;
ukp5_sbw;128_16_std_breqd-n131072-s0.ukp;1;199.978;200.34;659808;268128065;
cpp-mtu1;128_16_std_breqd-n131072-s0.ukp;1;0.00974937;0.28;10368;268128065;
cpp-mtu2;128_16_std_breqd-n131072-s0.ukp;1;0.00348828;0.27;7336;268128065;
mgreendp;128_16_std_breqd-n131072-s0.ukp;1;0.0253648;0.32;138228;268128065;
mgreendp1;128_16_std_breqd-n131072-s0.ukp;1;;263.76;7830172;;
eduk;128_16_std_breqd-n131072-s1.ukp;1;;600.00;73356;;
eduk2;128_16_std_breqd-n131072-s1.ukp;1;0.04667;0.09;26152;266572589;
ukp5;128_16_std_breqd-n131072-s1.ukp;1;106.143;106.48;659900;266572589;
ukp5_sbw;128_16_std_breqd-n131072-s1.ukp;1;199.987;200.33;659760;266572589;
cpp-mtu1;128_16_std_breqd-n131072-s1.ukp;1;0.0106367;0.29;10420;266572589;
cpp-mtu2;128_16_std_breqd-n131072-s1.ukp;1;0.00358824;0.28;7448;266572589;
mgreendp;128_16_std_breqd-n131072-s1.ukp;1;0.0376484;0.37;139336;266572589;
mgreendp1;128_16_std_breqd-n131072-s1.ukp;1;;265.71;7833912;;
eduk;128_16_std_breqd-n131072-s2.ukp;1;;600.00;79332;;
eduk2;128_16_std_breqd-n131072-s2.ukp;1;0.05000;0.08;26172;266500217;
ukp5;128_16_std_breqd-n131072-s2.ukp;1;86.1963;86.52;659828;266500217;
ukp5_sbw;128_16_std_breqd-n131072-s2.ukp;1;201.15;201.49;659880;266500217;
cpp-mtu1;128_16_std_breqd-n131072-s2.ukp;1;0.0106921;0.28;10340;266500217;
cpp-mtu2;128_16_std_breqd-n131072-s2.ukp;1;0.00358847;0.27;7348;266500217;
mgreendp;128_16_std_breqd-n131072-s2.ukp;1;0.0375615;0.33;139252;266500217;
mgreendp1;128_16_std_breqd-n131072-s2.ukp;1;;269.43;7831000;;
eduk;128_16_std_breqd-n131072-s3.ukp;1;;600.00;79424;;
eduk2;128_16_std_breqd-n131072-s3.ukp;1;0.05333;0.08;26048;266811548;
ukp5;128_16_std_breqd-n131072-s3.ukp;1;89.7106;90.04;659772;266811548;
ukp5_sbw;128_16_std_breqd-n131072-s3.ukp;1;199.871;200.21;659796;266811548;
cpp-mtu1;128_16_std_breqd-n131072-s3.ukp;1;0.0107062;0.30;10256;266811548;
cpp-mtu2;128_16_std_breqd-n131072-s3.ukp;1;0.00356143;0.27;7436;266811548;
mgreendp;128_16_std_breqd-n131072-s3.ukp;1;0.0374767;0.33;139220;266811548;
mgreendp1;128_16_std_breqd-n131072-s3.ukp;1;;270.82;7832776;;
eduk;128_16_std_breqd-n131072-s4.ukp;1;;600.00;87020;;
eduk2;128_16_std_breqd-n131072-s4.ukp;1;0.05667;0.08;26096;267277874;
ukp5;128_16_std_breqd-n131072-s4.ukp;1;513.257;513.60;659808;267277874;
ukp5_sbw;128_16_std_breqd-n131072-s4.ukp;1;199.806;200.18;659904;267277874;
cpp-mtu1;128_16_std_breqd-n131072-s4.ukp;1;0.010759;0.28;10324;267277874;
cpp-mtu2;128_16_std_breqd-n131072-s4.ukp;1;0.00357455;0.27;7432;267277874;
mgreendp;128_16_std_breqd-n131072-s4.ukp;1;0.03808;0.35;139272;267277874;
mgreendp1;128_16_std_breqd-n131072-s4.ukp;1;;268.26;7832040;;
eduk;128_16_std_breqd-n131072-s5.ukp;1;;600.00;77208;;
eduk2;128_16_std_breqd-n131072-s5.ukp;1;0.04667;0.08;25988;267643586;
ukp5;128_16_std_breqd-n131072-s5.ukp;1;368.079;368.43;659852;267643586;
ukp5_sbw;128_16_std_breqd-n131072-s5.ukp;1;199.668;200.02;659692;267643586;
cpp-mtu1;128_16_std_breqd-n131072-s5.ukp;1;0.010644;0.28;10348;267643586;
cpp-mtu2;128_16_std_breqd-n131072-s5.ukp;1;0.00358544;0.27;7392;267643586;
mgreendp;128_16_std_breqd-n131072-s5.ukp;1;0.0375069;0.34;139300;267643586;
mgreendp1;128_16_std_breqd-n131072-s5.ukp;1;;269.37;7835012;;
eduk;128_16_std_breqd-n131072-s6.ukp;1;;600.00;82152;;
eduk2;128_16_std_breqd-n131072-s6.ukp;1;0.05333;0.08;26172;266584149;
ukp5;128_16_std_breqd-n131072-s6.ukp;1;60.2599;60.59;659740;266584149;
ukp5_sbw;128_16_std_breqd-n131072-s6.ukp;1;201.079;201.42;659724;266584149;
cpp-mtu1;128_16_std_breqd-n131072-s6.ukp;1;0.0108697;0.28;10256;266584149;
cpp-mtu2;128_16_std_breqd-n131072-s6.ukp;1;0.00355325;0.27;7440;266584149;
mgreendp;128_16_std_breqd-n131072-s6.ukp;1;0.037523;0.33;139248;266584149;
mgreendp1;128_16_std_breqd-n131072-s6.ukp;1;;272.68;7835288;;
eduk;128_16_std_breqd-n131072-s7.ukp;1;;600.00;78080;;
eduk2;128_16_std_breqd-n131072-s7.ukp;1;0.05333;0.08;24776;267953867;
ukp5;128_16_std_breqd-n131072-s7.ukp;1;87.9906;88.33;659748;267953867;
ukp5_sbw;128_16_std_breqd-n131072-s7.ukp;1;199.841;200.18;659900;267953867;
cpp-mtu1;128_16_std_breqd-n131072-s7.ukp;1;0.00967346;0.29;10300;267953867;
cpp-mtu2;128_16_std_breqd-n131072-s7.ukp;1;0.0034851;0.27;7460;267953867;
mgreendp;128_16_std_breqd-n131072-s7.ukp;1;0.0253962;0.32;138260;267953867;
mgreendp1;128_16_std_breqd-n131072-s7.ukp;1;;270.24;7830708;;
eduk;128_16_std_breqd-n131072-s8.ukp;1;;600.00;69700;;
eduk2;128_16_std_breqd-n131072-s8.ukp;1;0.05333;0.08;24740;267972047;
ukp5;128_16_std_breqd-n131072-s8.ukp;1;116.506;116.84;659904;267972047;
ukp5_sbw;128_16_std_breqd-n131072-s8.ukp;1;199.891;200.22;659804;267972047;
cpp-mtu1;128_16_std_breqd-n131072-s8.ukp;1;0.00960902;0.28;10304;267972047;
cpp-mtu2;128_16_std_breqd-n131072-s8.ukp;1;0.00348584;0.27;7384;267972047;
mgreendp;128_16_std_breqd-n131072-s8.ukp;1;0.025234;0.32;138300;267972047;
mgreendp1;128_16_std_breqd-n131072-s8.ukp;1;;263.49;7832756;;
eduk;128_16_std_breqd-n131072-s9.ukp;1;;600.00;79560;;
eduk2;128_16_std_breqd-n131072-s9.ukp;1;0.05333;0.08;24852;267632809;
ukp5;128_16_std_breqd-n131072-s9.ukp;1;60.8911;61.22;659772;267632809;
ukp5_sbw;128_16_std_breqd-n131072-s9.ukp;1;199.822;200.16;659844;267632809;
cpp-mtu1;128_16_std_breqd-n131072-s9.ukp;1;0.00965034;0.27;10368;267632809;
cpp-mtu2;128_16_std_breqd-n131072-s9.ukp;1;0.00351274;0.28;7272;267632809;
mgreendp;128_16_std_breqd-n131072-s9.ukp;1;0.0254565;0.32;138252;267632809;
mgreendp1;128_16_std_breqd-n131072-s9.ukp;1;;272.48;7829240;;
eduk;128_16_std_breqd-n262144-s0.ukp;1;;600.00;102356;;
eduk2;128_16_std_breqd-n262144-s0.ukp;1;0.11000;0.17;47244;536153004;
ukp5;128_16_std_breqd-n262144-s0.ukp;1;;600.00;612052;;
ukp5_sbw;128_16_std_breqd-n262144-s0.ukp;1;;600.00;911744;;
cpp-mtu1;128_16_std_breqd-n262144-s0.ukp;1;0.0223655;0.56;17368;536153004;
cpp-mtu2;128_16_std_breqd-n262144-s0.ukp;1;0.00715138;0.53;11632;536153004;
mgreendp;128_16_std_breqd-n262144-s0.ukp;1;0.0756302;0.64;275212;536153004;
mgreendp1;128_16_std_breqd-n262144-s0.ukp;1;;518.07;7825352;;
eduk;128_16_std_breqd-n262144-s1.ukp;1;;600.00;89176;;
eduk2;128_16_std_breqd-n262144-s1.ukp;1;0.11667;0.17;47104;534585602;
ukp5;128_16_std_breqd-n262144-s1.ukp;1;474.619;475.29;1316156;534585602;
ukp5_sbw;128_16_std_breqd-n262144-s1.ukp;1;;600.00;908336;;
cpp-mtu1;128_16_std_breqd-n262144-s1.ukp;1;0.0226608;0.56;17408;534585602;
cpp-mtu2;128_16_std_breqd-n262144-s1.ukp;1;0.00713739;0.54;11680;534585602;
mgreendp;128_16_std_breqd-n262144-s1.ukp;1;0.0757937;0.64;275244;534585602;
mgreendp1;128_16_std_breqd-n262144-s1.ukp;1;;516.74;7826300;;
eduk;128_16_std_breqd-n262144-s2.ukp;1;;600.00;105672;;
eduk2;128_16_std_breqd-n262144-s2.ukp;1;0.10000;0.16;45072;535459225;
ukp5;128_16_std_breqd-n262144-s2.ukp;1;313.199;313.86;1316208;535459225;
ukp5_sbw;128_16_std_breqd-n262144-s2.ukp;1;;600.00;908096;;
cpp-mtu1;128_16_std_breqd-n262144-s2.ukp;1;0.0204726;0.55;17364;535459225;
cpp-mtu2;128_16_std_breqd-n262144-s2.ukp;1;0.00698269;0.54;11596;535459225;
mgreendp;128_16_std_breqd-n262144-s2.ukp;1;0.051625;0.62;273424;535459225;
mgreendp1;128_16_std_breqd-n262144-s2.ukp;1;;521.96;7825516;;
eduk;128_16_std_breqd-n262144-s3.ukp;1;;600.00;111384;;
eduk2;128_16_std_breqd-n262144-s3.ukp;1;0.11667;0.17;47228;536052369;
ukp5;128_16_std_breqd-n262144-s3.ukp;1;;600.00;731152;;
ukp5_sbw;128_16_std_breqd-n262144-s3.ukp;1;;600.00;907984;;
cpp-mtu1;128_16_std_breqd-n262144-s3.ukp;1;0.0226717;0.56;17444;536052369;
cpp-mtu2;128_16_std_breqd-n262144-s3.ukp;1;0.00714712;0.55;11680;536052369;
mgreendp;128_16_std_breqd-n262144-s3.ukp;1;0.0754421;0.64;275332;536052369;
mgreendp1;128_16_std_breqd-n262144-s3.ukp;1;;527.01;7821416;;
eduk;128_16_std_breqd-n262144-s4.ukp;1;;600.00;110856;;
eduk2;128_16_std_breqd-n262144-s4.ukp;1;0.11000;0.17;47256;535239087;
ukp5;128_16_std_breqd-n262144-s4.ukp;1;;600.00;677940;;
ukp5_sbw;128_16_std_breqd-n262144-s4.ukp;1;;600.00;911096;;
cpp-mtu1;128_16_std_breqd-n262144-s4.ukp;1;0.0224581;0.56;17428;535239087;
cpp-mtu2;128_16_std_breqd-n262144-s4.ukp;1;0.00715157;0.55;11680;535239087;
mgreendp;128_16_std_breqd-n262144-s4.ukp;1;0.0761911;0.66;275280;535239087;
mgreendp1;128_16_std_breqd-n262144-s4.ukp;1;;527.36;7827112;;
eduk;128_16_std_breqd-n262144-s5.ukp;1;;600.00;100916;;
eduk2;128_16_std_breqd-n262144-s5.ukp;1;0.11000;0.17;47044;535035910;
