algorithm;filename;run_number;internal_time;external_time;external_memory;opt;
mgreendp;128_16_std_breqd-n65536-s9.ukp;1;0.0189157;0.17;71088;133745149;
mgreendp;128_16_std_breqd-n131072-s0.ukp;1;0.0253692;0.30;138320;268128065;
mgreendp;128_16_std_breqd-n131072-s1.ukp;1;0.0375099;0.31;139460;266572589;
mgreendp;128_16_std_breqd-n131072-s2.ukp;1;0.0375456;0.31;139376;266500217;
mgreendp;128_16_std_breqd-n131072-s3.ukp;1;0.0374143;0.31;139072;266811548;
mgreendp;128_16_std_breqd-n131072-s4.ukp;1;0.038201;0.31;139440;267277874;
mgreendp;128_16_std_breqd-n131072-s5.ukp;1;0.0432682;0.31;139128;267643586;
mgreendp;128_16_std_breqd-n131072-s6.ukp;1;0.0374161;0.32;139528;266584149;
mgreendp;128_16_std_breqd-n131072-s7.ukp;1;0.0253762;0.30;138352;267953867;
mgreendp;128_16_std_breqd-n131072-s8.ukp;1;0.0252366;0.30;138320;267972047;
mgreendp;128_16_std_breqd-n131072-s9.ukp;1;0.0253436;0.30;138280;267632809;
mgreendp;128_16_std_breqd-n262144-s0.ukp;1;0.0751868;0.63;275572;536153004;
mgreendp;128_16_std_breqd-n262144-s1.ukp;1;0.0756265;0.62;275556;534585602;
mgreendp;128_16_std_breqd-n262144-s2.ukp;1;0.0515548;0.60;273376;535459225;
mgreendp;128_16_std_breqd-n262144-s3.ukp;1;0.0753899;0.62;275516;536052369;
mgreendp;128_16_std_breqd-n262144-s4.ukp;1;0.0758405;0.63;275488;535239087;
mgreendp;128_16_std_breqd-n262144-s5.ukp;1;0.0756044;0.62;275492;535035910;
mgreendp;128_16_std_breqd-n262144-s6.ukp;1;0.0752579;0.62;275484;534848837;
mgreendp;128_16_std_breqd-n262144-s7.ukp;1;0.051164;0.58;273320;536202574;
mgreendp;128_16_std_breqd-n262144-s8.ukp;1;0.0514684;0.59;273320;536062931;
mgreendp;128_16_std_breqd-n262144-s9.ukp;1;0.0755361;0.61;275420;535735798;
mgreendp;128_16_std_breqd-n524288-s0.ukp;1;0.104667;1.20;543800;1072872391;
mgreendp;128_16_std_breqd-n524288-s1.ukp;1;0.155357;1.24;547864;1070590650;
mgreendp;128_16_std_breqd-n524288-s2.ukp;1;;1800.00;1068308;;
mgreendp;128_16_std_breqd-n524288-s3.ukp;1;0.154426;1.24;547900;1070741456;
mgreendp;128_16_std_breqd-n524288-s4.ukp;1;0.153086;1.23;547744;1072115266;
mgreendp;128_16_std_breqd-n524288-s5.ukp;1;0.152544;1.22;547816;1071146735;
mgreendp;128_16_std_breqd-n524288-s6.ukp;1;0.155007;1.24;547812;1071324984;
mgreendp;128_16_std_breqd-n524288-s7.ukp;1;0.105171;1.19;543700;1072042938;
mgreendp;128_16_std_breqd-n524288-s8.ukp;1;0.155342;1.24;547788;1072104743;
mgreendp;128_16_std_breqd-n524288-s9.ukp;1;0.153098;1.25;547804;1072136530;
mgreendp;128_16_std_breqd-n1048576-s0.ukp;1;0.311105;2.51;1092616;2146435076;
mgreendp;128_16_std_breqd-n1048576-s1.ukp;1;0.309534;2.51;1092712;2142607493;
mgreendp;128_16_std_breqd-n1048576-s2.ukp;1;0.310108;2.56;1092556;2144449115;
mgreendp;128_16_std_breqd-n1048576-s3.ukp;1;0.307975;2.51;1092568;2144294531;
mgreendp;128_16_std_breqd-n1048576-s4.ukp;1;0.21296;2.40;1084256;2145138962;
mgreendp;128_16_std_breqd-n1048576-s5.ukp;1;0.21344;2.41;1084456;2145611566;
mgreendp;128_16_std_breqd-n1048576-s6.ukp;1;0.212314;2.40;1084376;2145109834;
mgreendp;128_16_std_breqd-n1048576-s7.ukp;1;0.316399;2.51;1092632;2144045670;
mgreendp;128_16_std_breqd-n1048576-s8.ukp;1;0.212537;2.37;1084412;2145109834;
mgreendp;128_16_std_breqd-n1048576-s9.ukp;1;;1800.00;2133136;
eduk;128_16_std_breqd-n2048-s0.ukp;1;0.78333;0.78;9192;4119230;
eduk2;128_16_std_breqd-n2048-s0.ukp;1;0.00000;0.00;4220;4119230;
cpp-mtu1;128_16_std_breqd-n2048-s0.ukp;1;0.000141073;0.01;3416;4119230;
cpp-mtu2;128_16_std_breqd-n2048-s0.ukp;1;8.6688e-05;0.01;3416;4119230;
eduk;128_16_std_breqd-n2048-s1.ukp;1;0.27667;0.28;9120;4072260;
eduk2;128_16_std_breqd-n2048-s1.ukp;1;0.00333;0.00;4380;4072260;
cpp-mtu1;128_16_std_breqd-n2048-s1.ukp;1;0.000128942;0.01;3480;4072260;
cpp-mtu2;128_16_std_breqd-n2048-s1.ukp;1;8.7498e-05;0.01;3432;4072260;
eduk;128_16_std_breqd-n2048-s2.ukp;1;0.98667;1.00;9280;4194304;
eduk2;128_16_std_breqd-n2048-s2.ukp;1;0.00000;0.00;4360;4194304;
cpp-mtu1;128_16_std_breqd-n2048-s2.ukp;1;0.00017348;0.01;3452;4194304;
cpp-mtu2;128_16_std_breqd-n2048-s2.ukp;1;0.000175035;0.02;3408;4194304;
eduk;128_16_std_breqd-n2048-s3.ukp;1;0.15667;0.16;7592;4100907;
eduk2;128_16_std_breqd-n2048-s3.ukp;1;0.00000;0.00;6392;4100907;
cpp-mtu1;128_16_std_breqd-n2048-s3.ukp;1;0.000112408;0.01;3448;4100907;
cpp-mtu2;128_16_std_breqd-n2048-s3.ukp;1;8.3538e-05;0.01;3380;4100907;
eduk;128_16_std_breqd-n2048-s4.ukp;1;0.18000;0.18;7944;4096692;
eduk2;128_16_std_breqd-n2048-s4.ukp;1;0.00000;0.00;4372;4096692;
cpp-mtu1;128_16_std_breqd-n2048-s4.ukp;1;0.000123875;0.01;3476;4096692;
cpp-mtu2;128_16_std_breqd-n2048-s4.ukp;1;8.3135e-05;0.01;3548;4096692;
eduk;128_16_std_breqd-n2048-s5.ukp;1;0.23000;0.23;8196;4149436;
eduk2;128_16_std_breqd-n2048-s5.ukp;1;0.00000;0.00;4276;4149436;
cpp-mtu1;128_16_std_breqd-n2048-s5.ukp;1;0.000439914;0.03;3520;4149436;
cpp-mtu2;128_16_std_breqd-n2048-s5.ukp;1;0.000232818;0.02;3340;4149436;
eduk;128_16_std_breqd-n2048-s6.ukp;1;0.22667;0.23;8644;4108391;
eduk2;128_16_std_breqd-n2048-s6.ukp;1;0.00000;0.00;4356;4108391;
cpp-mtu1;128_16_std_breqd-n2048-s6.ukp;1;0.000111836;0.01;3476;4108391;
cpp-mtu2;128_16_std_breqd-n2048-s6.ukp;1;0.000234596;0.02;3496;4108391;
eduk;128_16_std_breqd-n2048-s7.ukp;1;1.02333;1.02;9360;4106084;
eduk2;128_16_std_breqd-n2048-s7.ukp;1;0.00000;0.00;4368;4106084;
cpp-mtu1;128_16_std_breqd-n2048-s7.ukp;1;0.000130433;0.01;3408;4106084;
cpp-mtu2;128_16_std_breqd-n2048-s7.ukp;1;0.000239957;0.02;3392;4106084;
eduk;128_16_std_breqd-n2048-s8.ukp;1;0.24333;0.26;7596;4159549;
eduk2;128_16_std_breqd-n2048-s8.ukp;1;0.00000;0.00;6444;4159549;
cpp-mtu1;128_16_std_breqd-n2048-s8.ukp;1;0.000146702;0.02;3480;4159549;
cpp-mtu2;128_16_std_breqd-n2048-s8.ukp;1;0.000227411;0.03;3428;4159549;
eduk;128_16_std_breqd-n2048-s9.ukp;1;0.13000;0.13;8612;4092652;
eduk2;128_16_std_breqd-n2048-s9.ukp;1;0.00333;0.00;4204;4092652;
cpp-mtu1;128_16_std_breqd-n2048-s9.ukp;1;0.000113536;0.01;3476;4092652;
cpp-mtu2;128_16_std_breqd-n2048-s9.ukp;1;0.000195647;0.02;3344;4092652;
eduk;128_16_std_breqd-n4096-s0.ukp;1;1.17667;1.19;9332;8229768;
eduk2;128_16_std_breqd-n4096-s0.ukp;1;0.00333;0.00;5432;8229768;
cpp-mtu1;128_16_std_breqd-n4096-s0.ukp;1;0.000267326;0.01;3568;8229768;
cpp-mtu2;128_16_std_breqd-n4096-s0.ukp;1;0.000134683;0.01;3416;8229768;
eduk;128_16_std_breqd-n4096-s1.ukp;1;2.27333;2.28;9824;8216005;
eduk2;128_16_std_breqd-n4096-s1.ukp;1;0.00333;0.00;5344;8216005;
cpp-mtu1;128_16_std_breqd-n4096-s1.ukp;1;0.000267657;0.02;3416;8216005;
cpp-mtu2;128_16_std_breqd-n4096-s1.ukp;1;0.000344917;0.03;3376;8216005;
eduk;128_16_std_breqd-n4096-s2.ukp;1;4.68333;4.69;13388;8388608;
eduk2;128_16_std_breqd-n4096-s2.ukp;1;0.00333;0.00;5296;8388608;
cpp-mtu1;128_16_std_breqd-n4096-s2.ukp;1;0.000234641;0.01;3572;8388608;
cpp-mtu2;128_16_std_breqd-n4096-s2.ukp;1;7.6845e-05;0.02;3372;8388608;
eduk;128_16_std_breqd-n4096-s3.ukp;1;0.76667;0.77;9308;8257541;
eduk2;128_16_std_breqd-n4096-s3.ukp;1;0.00000;0.00;5376;8257541;
cpp-mtu1;128_16_std_breqd-n4096-s3.ukp;1;0.00023445;0.01;3408;8257541;
cpp-mtu2;128_16_std_breqd-n4096-s3.ukp;1;0.000131023;0.02;3388;8257541;
eduk;128_16_std_breqd-n4096-s4.ukp;1;1.34333;1.36;9236;8252518;
eduk2;128_16_std_breqd-n4096-s4.ukp;1;0.00000;0.00;7112;8252518;
cpp-mtu1;128_16_std_breqd-n4096-s4.ukp;1;0.000267195;0.02;3420;8252518;
cpp-mtu2;128_16_std_breqd-n4096-s4.ukp;1;0.000134098;0.01;3388;8252518;
eduk;128_16_std_breqd-n4096-s5.ukp;1;11.33666;11.34;19040;8158153;
eduk2;128_16_std_breqd-n4096-s5.ukp;1;0.00333;0.00;7348;8158153;
cpp-mtu1;128_16_std_breqd-n4096-s5.ukp;1;0.000857343;0.04;3452;8158153;
cpp-mtu2;128_16_std_breqd-n4096-s5.ukp;1;0.000182057;0.02;3428;8158153;
eduk;128_16_std_breqd-n4096-s6.ukp;1;0.72667;0.73;9288;8267105;
eduk2;128_16_std_breqd-n4096-s6.ukp;1;0.00000;0.00;5452;8267105;
cpp-mtu1;128_16_std_breqd-n4096-s6.ukp;1;0.000227742;0.02;3428;8267105;
cpp-mtu2;128_16_std_breqd-n4096-s6.ukp;1;0.000131474;0.01;3392;8267105;
eduk;128_16_std_breqd-n4096-s7.ukp;1;0.94000;0.95;9304;8263835;
eduk2;128_16_std_breqd-n4096-s7.ukp;1;0.00333;0.00;7160;8263835;
cpp-mtu1;128_16_std_breqd-n4096-s7.ukp;1;0.00023487;0.02;3364;8263835;
cpp-mtu2;128_16_std_breqd-n4096-s7.ukp;1;0.000347546;0.04;3376;8263835;
eduk;128_16_std_breqd-n4096-s8.ukp;1;0.69333;0.70;9440;8339457;
eduk2;128_16_std_breqd-n4096-s8.ukp;1;0.00000;0.01;5532;8339457;
cpp-mtu1;128_16_std_breqd-n4096-s8.ukp;1;0.000703633;0.04;3488;8339457;
cpp-mtu2;128_16_std_breqd-n4096-s8.ukp;1;0.000242836;0.02;3504;8339457;
eduk;128_16_std_breqd-n4096-s9.ukp;1;2.98667;2.99;10632;8245785;
eduk2;128_16_std_breqd-n4096-s9.ukp;1;0.00000;0.00;5492;8245785;
cpp-mtu1;128_16_std_breqd-n4096-s9.ukp;1;0.000266779;0.01;3408;8245785;
cpp-mtu2;128_16_std_breqd-n4096-s9.ukp;1;0.0001358;0.02;3548;8245785;
eduk;128_16_std_breqd-n8192-s0.ukp;1;4.85333;4.86;12952;16558632;
eduk2;128_16_std_breqd-n8192-s0.ukp;1;0.00667;0.01;6280;16558632;
cpp-mtu1;128_16_std_breqd-n8192-s0.ukp;1;0.000559933;0.03;3556;16558632;
cpp-mtu2;128_16_std_breqd-n8192-s0.ukp;1;0.000222558;0.02;3372;16558632;
eduk;128_16_std_breqd-n8192-s1.ukp;1;2.57333;2.58;12896;16553773;
eduk2;128_16_std_breqd-n8192-s1.ukp;1;0.00000;0.00;8144;16553773;
cpp-mtu1;128_16_std_breqd-n8192-s1.ukp;1;0.000504541;0.02;3700;16553773;
cpp-mtu2;128_16_std_breqd-n8192-s1.ukp;1;0.000214502;0.02;3452;16553773;
eduk;128_16_std_breqd-n8192-s2.ukp;1;6.09333;6.10;14236;16777216;
eduk2;128_16_std_breqd-n8192-s2.ukp;1;0.00000;0.00;7940;16777216;
cpp-mtu1;128_16_std_breqd-n8192-s2.ukp;1;0.000505925;0.02;3624;16777216;
cpp-mtu2;128_16_std_breqd-n8192-s2.ukp;1;0.000178378;0.02;3300;16777216;
eduk;128_16_std_breqd-n8192-s3.ukp;1;2.24333;2.24;13048;16737084;
eduk2;128_16_std_breqd-n8192-s3.ukp;1;0.00333;0.00;6140;16737084;
cpp-mtu1;128_16_std_breqd-n8192-s3.ukp;1;0.000500792;0.03;3668;16737084;
cpp-mtu2;128_16_std_breqd-n8192-s3.ukp;1;0.000222938;0.02;3456;16737084;
eduk;128_16_std_breqd-n8192-s4.ukp;1;6.34000;6.35;14232;16572585;
eduk2;128_16_std_breqd-n8192-s4.ukp;1;0.00333;0.00;7304;16572585;
cpp-mtu1;128_16_std_breqd-n8192-s4.ukp;1;0.000559384;0.03;3600;16572585;
cpp-mtu2;128_16_std_breqd-n8192-s4.ukp;1;0.000222889;0.02;3396;16572585;
eduk;128_16_std_breqd-n8192-s5.ukp;1;3.24667;3.26;12932;16452020;
eduk2;128_16_std_breqd-n8192-s5.ukp;1;0.00667;0.01;6232;16452020;
cpp-mtu1;128_16_std_breqd-n8192-s5.ukp;1;0.000563828;0.03;3600;16452020;
cpp-mtu2;128_16_std_breqd-n8192-s5.ukp;1;0.00022496;0.02;3440;16452020;
eduk;128_16_std_breqd-n8192-s6.ukp;1;3.63333;3.64;13088;16267002;
eduk2;128_16_std_breqd-n8192-s6.ukp;1;0.00000;0.00;6292;16267002;
cpp-mtu1;128_16_std_breqd-n8192-s6.ukp;1;0.000560194;0.03;3580;16267002;
cpp-mtu2;128_16_std_breqd-n8192-s6.ukp;1;0.00022332;0.02;3384;16267002;
eduk;128_16_std_breqd-n8192-s7.ukp;1;5.44000;5.45;12660;16596252;
eduk2;128_16_std_breqd-n8192-s7.ukp;1;0.00333;0.00;6124;16596252;
cpp-mtu1;128_16_std_breqd-n8192-s7.ukp;1;0.000506206;0.02;3604;16596252;
cpp-mtu2;128_16_std_breqd-n8192-s7.ukp;1;0.000219595;0.02;3484;16596252;
eduk;128_16_std_breqd-n8192-s8.ukp;1;3.49000;3.50;12612;16711681;
eduk2;128_16_std_breqd-n8192-s8.ukp;1;0.00333;0.01;6140;16711681;
cpp-mtu1;128_16_std_breqd-n8192-s8.ukp;1;0.000508872;0.03;3580;16711681;
cpp-mtu2;128_16_std_breqd-n8192-s8.ukp;1;0.000218949;0.02;3504;16711681;
