num_iter;knapsack_time;sort_time
 1276; 0x1.3c91782f5e08ep-12; 0x0p+0
 1277; 0x1.23b3ca8382922p-12; 0x0p+0
 1278; 0x1.5da3a7c305ac4p-12; 0x0p+0
 1279; 0x1.43e14518a7b08p-12; 0x0p+0
 1280; 0x1.2a3681bea8ea1p-12; 0x0p+0
 1281; 0x1.36540294378d9p-12; 0x0p+0
 1282; 0x1.a7912907b62cdp-12; 0x0p+0
 1283; 0x1.28c3a9c9a3b3cp-11; 0x0p+0
 1284; 0x1.a6a3dd033f946p-12; 0x0p+0
 1285; 0x1.1612cd1d65d2bp-11; 0x0p+0
 1286; 0x1.5e6faa906a798p-12; 0x0p+0
 1287; 0x1.1a82d1f0bcdadp-11; 0x0p+0
 1288; 0x1.4630e6d2b269fp-12; 0x0p+0
 1289; 0x1.db434bf3e32bp-12; 0x0p+0
 1290; 0x1.f5aca621f9603p-12; 0x0p+0
 1291; 0x1.6168f30009b28p-12; 0x0p+0
 1292; 0x1.69ebd6fe29105p-12; 0x0p+0
 1293; 0x1.2e02ea0c9b106p-11; 0x0p+0
 1294; 0x1.fb65c50967907p-12; 0x0p+0
 1295; 0x1.19e60dc416787p-11; 0x0p+0
 1296; 0x1.5fcdb4c30490dp-12; 0x0p+0
 1297; 0x1.9fa34058d7ffdp-12; 0x0p+0
 1298; 0x1.4afd20c9f172ap-11; 0x0p+0
 1299; 0x1.0e87016687738p-11; 0x0p+0
 1300; 0x1.09862a6ad173fp-11; 0x0p+0
 1301; 0x1.0fcec3e1b0787p-11; 0x0p+0
 1302; 0x1.41b488e6cc85ep-11; 0x0p+0
 1303; 0x1.03a9131a75327p-11; 0x0p+0
 1304; 0x1.59f9e04513744p-11; 0x0p+0
 1305; 0x1.970901c2890d4p-12; 0x0p+0
 1306; 0x1.4ad007eab00cap-11; 0x0p+0
 1307; 0x1.ea5a59f140a82p-12; 0x0p+0
 1308; 0x1.2f24d315889fcp-11; 0x0p+0
 1309; 0x1.076a79e8c69fep-11; 0x0p+0
 1310; 0x1.624be95156a39p-11; 0x0p+0
 1311; 0x1.5be8bca00c83p-12; 0x0p+0
 1312; 0x1.6646c2177852ep-12; 0x0p+0
 1313; 0x1.cdfc5df031671p-12; 0x0p+0
 1314; 0x1.1a984b7f9f0b6p-11; 0x0p+0
 1315; 0x1.018018fb34d05p-11; 0x0p+0
 1316; 0x1.a58a46481677cp-12; 0x0p+0
 1317; 0x1.033d90f3f26f6p-11; 0x0p+0
 1318; 0x1.996698e640665p-12; 0x0p+0
 1319; 0x1.a825df9ec7bcfp-12; 0x0p+0
 1320; 0x1.44f64b98a722cp-12; 0x0p+0
 1321; 0x1.4289ac2a84a7cp-12; 0x0p+0
 1322; 0x1.9c6471910949ap-12; 0x0p+0
 1323; 0x1.7524e78d64cf5p-12; 0x0p+0
 1324; 0x1.88c4ac8f370c8p-12; 0x0p+0
 1325; 0x1.9cba1314626b4p-12; 0x0p+0
 1326; 0x1.1710bdbd6550cp-11; 0x0p+0
 1327; 0x1.8e5a7eda2e3cep-11; 0x0p+0
 1328; 0x1.31c450daec7dcp-11; 0x0p+0
 1329; 0x1.e8b9bd5082fa5p-12; 0x0p+0
 1330; 0x1.1c36a002c7e4p-11; 0x0p+0
 1331; 0x1.142fc06a9c5eap-11; 0x0p+0
 1332; 0x1.da5a06ba36fb9p-12; 0x0p+0
 1333; 0x1.3ba1c1b13acbp-11; 0x0p+0
 1334; 0x1.ed50ae76d3fa8p-12; 0x0p+0
 1335; 0x1.53d9f1ce63fbap-11; 0x0p+0
 1336; 0x1.f37752ea2a223p-12; 0x0p+0
 1337; 0x1.af0e538870daep-12; 0x0p+0
 1338; 0x1.6ee47e08326d5p-12; 0x0p+0
 1339; 0x1.641d834008503p-11; 0x0p+0
 1340; 0x1.1c6dec391b211p-11; 0x0p+0
 1341; 0x1.7a5d2d1b85dc4p-11; 0x0p+0
 1342; 0x1.0179ec6eed626p-11; 0x0p+0
 1343; 0x1.fe9e228cbf38p-12; 0x0p+0
 1344; 0x1.27b5148e1b5p-11; 0x0p+0
 1345; 0x1.05727d177a3c8p-11; 0x0p+0
 1346; 0x1.3fd42b65df57fp-11; 0x0p+0
 1347; 0x1.940f749aba33ap-12; 0x0p+0
 1348; 0x1.ef6d4f7d8580ap-12; 0x0p+0
 1349; 0x1.c464fce271d83p-12; 0x0p+0
 1350; 0x1.89de434a60292p-12; 0x0p+0
 1351; 0x1.ddeaf9aaf3ab8p-12; 0x0p+0
 1352; 0x1.e5f0c66260ae8p-12; 0x0p+0
 1353; 0x1.f41c24ac6556dp-12; 0x0p+0
 1354; 0x1.d01ea212cb1ap-12; 0x0p+0
 1355; 0x1.1b974f005d0bep-11; 0x0p+0
 1356; 0x1.4e89a5db9c488p-11; 0x0p+0
 1357; 0x1.126634117f844p-11; 0x0p+0
 1358; 0x1.071fd9e50e372p-11; 0x0p+0
 1359; 0x1.8dbf34a28dcddp-12; 0x0p+0
 1360; 0x1.c3fd8186b97e4p-11; 0x0p+0
 1361; 0x1.fbc73634f04cbp-12; 0x0p+0
 1362; 0x1.efca306de492ap-12; 0x0p+0
 1363; 0x1.dfafd36ccf0b4p-12; 0x0p+0
 1364; 0x1.4c49da948b92cp-11; 0x0p+0
 1365; 0x1.e61616643ce2ep-12; 0x0p+0
 1366; 0x1.3c973da75e06p-11; 0x0p+0
 1367; 0x1.a851e59d4aa09p-11; 0x0p+0
 1368; 0x1.4226153d7ee69p-11; 0x0p+0
 1369; 0x1.691df32776dedp-11; 0x0p+0
 1370; 0x1.b623bdf5438e7p-11; 0x0p+0
 1371; 0x1.890f914b1f15dp-11; 0x0p+0
 1372; 0x1.6164a77d0fa8dp-11; 0x0p+0
 1373; 0x1.22e73e45be83bp-11; 0x0p+0
 1374; 0x1.655953b6e9ea2p-11; 0x0p+0
 1375; 0x1.d634187a391afp-12; 0x0p+0
 1376; 0x1.8cf55796a6058p-12; 0x0p+0
 1377; 0x1.0f9e0b4bec1a5p-11; 0x0p+0
 1378; 0x1.2dd4e0a8b2f85p-11; 0x0p+0
 1379; 0x1.0ef51062ceac5p-11; 0x0p+0
 1380; 0x1.75f6040652882p-12; 0x0p+0
 1381; 0x1.44f46a8f59be7p-11; 0x0p+0
 1382; 0x1.e71f4d3c0cba6p-12; 0x0p+0
 1383; 0x1.10d098f0628f5p-11; 0x0p+0
 1384; 0x1.431fba5a845afp-11; 0x0p+0
 1385; 0x1.748af4eeb2835p-11; 0x0p+0
 1386; 0x1.08bba192729a1p-11; 0x0p+0
 1387; 0x1.df2be3cd5e31p-11; 0x0p+0
 1388; 0x1.489be9efb7216p-11; 0x0p+0
 1389; 0x1.0f3266c95187p-11; 0x0p+0
 1390; 0x1.ca3372fcaa68ap-11; 0x0p+0
 1391; 0x1.e16d06ad5d09bp-11; 0x0p+0
 1392; 0x1.43a2526107122p-11; 0x0p+0
 1393; 0x1.6dde18be56ac2p-11; 0x0p+0
 1394; 0x1.05537bfdfd466p-11; 0x0p+0
 1395; 0x1.3fe8f9284a76fp-11; 0x0p+0
 1396; 0x1.4537cb260c36dp-11; 0x0p+0
 1397; 0x1.5d45f8aa17b88p-11; 0x0p+0
 1398; 0x1.69de8d60f3824p-11; 0x0p+0
 1399; 0x1.75c7faa26a7p-11; 0x0p+0
 1400; 0x1.a61bc43cec80bp-11; 0x0p+0
 1401; 0x1.5068670b6bb2cp-11; 0x0p+0
 1402; 0x1.f6ed29301c74dp-12; 0x0p+0
 1403; 0x1.002d32a453423p-11; 0x0p+0
 1404; 0x1.680b797d3be25p-11; 0x0p+0
 1405; 0x1.19ccf47eb14fbp-11; 0x0p+0
 1406; 0x1.cf77cceb2ab0dp-11; 0x0p+0
 1407; 0x1.52af2d0752b84p-11; 0x0p+0
 1408; 0x1.7fb451670c0efp-11; 0x0p+0
 1409; 0x1.941a53be431c3p-11; 0x0p+0
 1410; 0x1.a5ee66a57b7a2p-11; 0x0p+0
 1411; 0x1.6ea9d6d38bd8cp-11; 0x0p+0
 1412; 0x1.5779ed098bcd8p-11; 0x0p+0
 1413; 0x1.cef03d9536de6p-11; 0x0p+0
 1414; 0x1.9af3e1b998e87p-11; 0x0p+0
 1415; 0x1.a1488f90d7284p-11; 0x0p+0
 1416; 0x1.af60555547045p-11; 0x0p+0
 1417; 0x1.bc3a473d7011dp-11; 0x0p+0
 1418; 0x1.67e1ddf865a44p-11; 0x0p+0
 1419; 0x1.53a41f8d16b2p-11; 0x0p+0
 1420; 0x1.55693e0721b25p-11; 0x0p+0
 1421; 0x1.76f2585534428p-11; 0x0p+0
 1422; 0x1.9b842a71989eap-11; 0x0p+0
 1423; 0x1.282051fc6e727p-11; 0x0p+0
 1424; 0x1.e7d3f57141f2dp-12; 0x0p+0
 1425; 0x1.29be61c767aa8p-11; 0x0p+0
 1426; 0x1.be1cca7fda44ap-12; 0x0p+0
 1427; 0x1.c755f3044c9e8p-11; 0x0p+0
 1428; 0x1.e89b8a5f94e6p-11; 0x0p+0
 1429; 0x1.1e1002cedec24p-11; 0x0p+0
 1430; 0x1.0ea1d95922303p-11; 0x0p+0
 1431; 0x1.81c76ae322cf9p-11; 0x0p+0
 1432; 0x1.ac7b7393cb796p-11; 0x0p+0
 1433; 0x1.07085cf0c6d21p-10; 0x0p+0
 1434; 0x1.090a03a8c5cb4p-11; 0x0p+0
 1435; 0x1.9146c264c7887p-11; 0x0p+0
 1436; 0x1.96ee29cfee509p-11; 0x0p+0
 1437; 0x1.6010473128275p-11; 0x0p+0
 1438; 0x1.da555422f581p-11; 0x0p+0
 1439; 0x1.bde4f4d927c67p-11; 0x0p+0
 1440; 0x1.1dc675abe4dbfp-10; 0x0p+0
 1441; 0x1.9fee2514c0092p-11; 0x0p+0
 1442; 0x1.eca21071ce5fbp-11; 0x0p+0
 1443; 0x1.39f12c416b491p-11; 0x0p+0
 1444; 0x1.f710dce0dae58p-11; 0x0p+0
 1445; 0x1.4a18496f571d4p-11; 0x0p+0
 1446; 0x1.0fbf20f8da2d1p-10; 0x0p+0
 1447; 0x1.c75f5832cf93bp-11; 0x0p+0
 1448; 0x1.c0b36c871a6eap-11; 0x0p+0
 1449; 0x1.97a4299e11acp-11; 0x0p+0
 1450; 0x1.a21582e2e2a79p-11; 0x0p+0
 1451; 0x1.bb692ac482591p-11; 0x0p+0
 1452; 0x1.9735b38d83025p-11; 0x0p+0
 1453; 0x1.0ef623438d2ecp-10; 0x0p+0
 1454; 0x1.195f8020d5404p-10; 0x0p+0
 1455; 0x1.18350011f39d7p-10; 0x0p+0
 1456; 0x1.35d7a848082c7p-10; 0x0p+0
 1457; 0x1.9b30aeafbc81fp-11; 0x0p+0
 1458; 0x1.badaa0b9b836ep-11; 0x0p+0
 1459; 0x1.08ed7e370162cp-10; 0x0p+0
 1460; 0x1.fe3f3e36faf18p-11; 0x0p+0
 1461; 0x1.e535683084c6fp-11; 0x0p+0
 1462; 0x1.ccbd998f43e67p-11; 0x0p+0
 1463; 0x1.673678959b90cp-11; 0x0p+0
 1464; 0x1.ca7b1f1656eabp-11; 0x0p+0
 1465; 0x1.19b713db87ae4p-10; 0x0p+0
 1466; 0x1.28c534ecb58f3p-10; 0x0p+0
 1467; 0x1.20b33178d180ap-10; 0x0p+0
 1468; 0x1.47e5a56964255p-10; 0x0p+0
 1469; 0x1.6afe1d1e40545p-10; 0x0p+0
 1470; 0x1.1460ac8a84754p-10; 0x0p+0
 1471; 0x1.e47fad1a910c1p-11; 0x0p+0
 1472; 0x1.01eb453b7c0aap-10; 0x0p+0
 1473; 0x1.f09dfc18ae916p-11; 0x0p+0
 1474; 0x1.24e3fedc5849ep-10; 0x0p+0
 1475; 0x1.8d40810abdaf6p-11; 0x0p+0
 1476; 0x1.903e37596ec26p-11; 0x0p+0
 1477; 0x1.52d0318634e2ep-11; 0x0p+0
 1478; 0x1.bcb7c59869dd8p-11; 0x0p+0
 1479; 0x1.137fb99e9cb8bp-10; 0x0p+0
 1480; 0x1.52d1220adb95p-11; 0x0p+0
 1481; 0x1.59910d506cf74p-11; 0x0p+0
 1482; 0x1.95118e619beb2p-11; 0x0p+0
 1483; 0x1.22e73e45be83cp-10; 0x0p+0
 1484; 0x1.3669afad3d769p-10; 0x0p+0
 1485; 0x1.89cfa2143c78p-11; 0x0p+0
 1486; 0x1.2a3c7ac0cc9f9p-10; 0x0p+0
 1487; 0x1.160f834d1e634p-10; 0x0p+0
 1488; 0x1.2e8a8a909acbp-10; 0x0p+0
 1489; 0x1.1ca3350a09299p-10; 0x0p+0
 1490; 0x1.9a86a0e5e0917p-11; 0x0p+0
 1491; 0x1.a83057ae0934bp-11; 0x0p+0
 1492; 0x1.a2f89b904769p-11; 0x0p+0
 1493; 0x1.94877235e3a2ep-11; 0x0p+0
 1494; 0x1.d662669650d3ap-11; 0x0p+0
 1495; 0x1.fcf6cfef5adb1p-11; 0x0p+0
 1496; 0x1.07ede017d838ep-10; 0x0p+0
 1497; 0x1.68215a206583cp-11; 0x0p+0
 1498; 0x1.42b0762166cf7p-10; 0x0p+0
 1499; 0x1.19c50945344ddp-10; 0x0p+0
 1500; 0x1.4a5097585cf49p-10; 0x0p+0
 1501; 0x1.3a35d342fffc4p-10; 0x0p+0
 1502; 0x1.13f670cee3ed1p-10; 0x0p+0
 1503; 0x1.241b34b12f03fp-10; 0x0p+0
 1504; 0x1.135492f6b49f3p-10; 0x0p+0
 1505; 0x1.f6a2892c640c1p-11; 0x0p+0
 1506; 0x1.c5bebb9211e5dp-11; 0x0p+0
 1507; 0x1.25256d3bb175cp-10; 0x0p+0
 1508; 0x1.419d7306cc91ap-10; 0x0p+0
 1509; 0x1.705de99dc6829p-11; 0x0p+0
 1510; 0x1.ec8a0a0d27b96p-11; 0x0p+0
 1511; 0x1.293e9b4ed909ap-10; 0x0p+0
 1512; 0x1.9f5a1a4a258a8p-11; 0x0p+0
 1513; 0x1.77504c2651d6ep-11; 0x0p+0
 1514; 0x1.95d002d99b89ap-11; 0x0p+0
 1515; 0x1.8e39134704a15p-11; 0x0p+0
 1516; 0x1.0f85d15d21bb8p-10; 0x0p+0
 1517; 0x1.0c98ae7beda6p-10; 0x0p+0
 1518; 0x1.69ddbf3864a07p-10; 0x0p+0
 1519; 0x1.cc05b8b7d326cp-11; 0x0p+0
 1520; 0x1.0b559e98061bap-10; 0x0p+0
 1521; 0x1.8f179bb93fb86p-11; 0x0p+0
 1522; 0x1.beca10ebf1bc5p-11; 0x0p+0
 1523; 0x1.d64bb7ca98505p-11; 0x0p+0
 1524; 0x1.0ee64cd0932aep-10; 0x0p+0
 1525; 0x1.2c813d574e708p-10; 0x0p+0
 1526; 0x1.f76caaf07b751p-11; 0x0p+0
 1527; 0x1.21af523d8f829p-10; 0x0p+0
 1528; 0x1.a5c6f0e22240fp-11; 0x0p+0
 1529; 0x1.80c584a664d08p-10; 0x0p+0
 1530; 0x1.0d04fecaff4adp-10; 0x0p+0
 1531; 0x1.43b3d6532ac1cp-10; 0x0p+0
 1532; 0x1.3c0ee028db51bp-10; 0x0p+0
 1533; 0x1.5079a6455fc1cp-10; 0x0p+0
 1534; 0x1.8773ebf9d2833p-10; 0x0p+0
 1535; 0x1.c0b3d39b61df9p-11; 0x0p+0
 1536; 0x1.449e50c9ad43ep-10; 0x0p+0
 1537; 0x1.452d6444d6a74p-10; 0x0p+0
 1538; 0x1.427839666ce04p-11; 0x0p+0
 1539; 0x1.78ccaba5f1d2dp-11; 0x0p+0
 1540; 0x1.46f26062c9d75p-10; 0x0p+0
 1541; 0x1.fa007b69c788bp-11; 0x0p+0
 1542; 0x1.24343cc888448p-10; 0x0p+0
 1543; 0x1.28bd9f9974161p-10; 0x0p+0
 1544; 0x1.0323cbe216352p-10; 0x0p+0
 1545; 0x1.1a3887d33ffafp-10; 0x0p+0
 1546; 0x1.2cfdcb2da18a1p-10; 0x0p+0
 1547; 0x1.185aeab23afb2p-10; 0x0p+0
 1548; 0x1.dae03e773cabp-11; 0x0p+0
 1549; 0x1.2e562116478c8p-10; 0x0p+0
 1550; 0x1.0d134a1ae7733p-10; 0x0p+0
 1551; 0x1.0f10c7ac0432fp-10; 0x0p+0
 1552; 0x1.26abddb64b787p-10; 0x0p+0
 1553; 0x1.1b429e01aa9c7p-10; 0x0p+0
 1554; 0x1.3576f4170269ep-10; 0x0p+0
 1555; 0x1.72877e5b720ep-10; 0x0p+0
 1556; 0x1.2bb70a652b1f6p-10; 0x0p+0
 1557; 0x1.0586492732c14p-10; 0x0p+0
 1558; 0x1.bf7e2fb0c7b39p-11; 0x0p+0
 1559; 0x1.a3313f5f88c9p-11; 0x0p+0
 1560; 0x1.a37133c9dc01ap-10; 0x0p+0
 1561; 0x1.eb0a944764068p-11; 0x0p+0
 1562; 0x1.0171443aed66cp-10; 0x0p+0
 1563; 0x1.36540294378d9p-10; 0x0p+0
 1564; 0x1.89e4b48ed737bp-10; 0x0p+0
 1565; 0x1.818c5c9a34ca1p-10; 0x0p+0
 1566; 0x1.15d77a1c482c9p-10; 0x0p+0
 1567; 0x1.2db0f96dd0cf2p-10; 0x0p+0
 1568; 0x1.9c67bb6150b92p-10; 0x0p+0
 1569; 0x1.99262c3999d4bp-11; 0x0p+0
 1570; 0x1.d35472c05e4bep-11; 0x0p+0
 1571; 0x1.128f016dc6e08p-10; 0x0p+0
 1572; 0x1.4bdcde7902dc6p-10; 0x0p+0
 1573; 0x1.bc23ff85feff7p-11; 0x0p+0
 1574; 0x1.21221fcbb3836p-10; 0x0p+0
 1575; 0x1.f7f349c1c8956p-11; 0x0p+0
 1576; 0x1.77c736e0bcc3cp-10; 0x0p+0
 1577; 0x1.12ee6f33ea684p-10; 0x0p+0
 1578; 0x1.149e7b335aa8fp-10; 0x0p+0
 1579; 0x1.4216d968f00c2p-10; 0x0p+0
 1580; 0x1.3553db04af228p-10; 0x0p+0
 1581; 0x1.c9d2f255c85e8p-10; 0x0p+0
 1582; 0x1.90d2648021116p-11; 0x0p+0
 1583; 0x1.b3830af3095dbp-11; 0x0p+0
 1584; 0x1.5a2680e201812p-10; 0x0p+0
 1585; 0x1.5d1ffcdbc472ap-11; 0x0p+0
 1586; 0x1.47d3534eb193ep-10; 0x0p+0
 1587; 0x1.029688422e4dcp-10; 0x0p+0
 1588; 0x1.1273169a6da16p-10; 0x0p+0
 1589; 0x1.1bd98b884519ap-10; 0x0p+0
 1590; 0x1.6d154e932d664p-10; 0x0p+0
 1591; 0x1.494f295df24eap-10; 0x0p+0
 1592; 0x1.0871018eba316p-10; 0x0p+0
 1593; 0x1.1c0e175eb0287p-10; 0x0p+0
 1594; 0x1.8be67da2ee012p-12; 0x0p+0
 1595; 0x1.97567354358c5p-11; 0x0p+0
 1596; 0x1.67c445a5e2b96p-10; 0x0p+0
 1597; 0x1.3dd9a1bece7edp-11; 0x0p+0
 1598; 0x1.ba1cfa6a477a2p-11; 0x0p+0
 1599; 0x1.480b7edb9f9aep-10; 0x0p+0
 1600; 0x1.342f42c9e54d1p-10; 0x0p+0
 1601; 0x1.4452f3cb71e18p-10; 0x0p+0
 1602; 0x1.a306f80e3b798p-10; 0x0p+0
 1603; 0x1.63fe5fca7389cp-11; 0x0p+0
 1604; 0x1.83bd644f09fe5p-10; 0x0p+0
 1605; 0x1.259bdfb3c9099p-10; 0x0p+0
 1606; 0x1.35445a77f0a77p-10; 0x0p+0
 1607; 0x1.a175dbfa3c46bp-10; 0x0p+0
 1608; 0x1.2b9f84d9ddc63p-9; 0x0p+0
 1609; 0x1.9d95a79c919bap-10; 0x0p+0
 1610; 0x1.1ef9a685cc6e6p-9; 0x0p+0
 1611; 0x1.4fe13ec9bf513p-10; 0x0p+0
 1612; 0x1.ae39b9b517fa5p-10; 0x0p+0
 1613; 0x1.a8d133d385e85p-10; 0x0p+0
 1614; 0x1.1113e859091f8p-10; 0x0p+0
 1615; 0x1.30d8f70dcf31bp-10; 0x0p+0
 1616; 0x1.288e60f8b5ab4p-11; 0x0p+0
 1617; 0x1.1437f8f34ef54p-9; 0x0p+0
 1618; 0x1.3e4e445ba4968p-11; 0x0p+0
 1619; 0x1.a91c90d1c14abp-11; 0x0p+0
 1620; 0x1.c839952210a11p-10; 0x0p+0
 1621; 0x1.002a587f5937cp-9; 0x0p+0
 1622; 0x1.0dd02241c94e1p-9; 0x0p+0
 1623; 0x1.516f33698ee4ep-10; 0x0p+0
 1624; 0x1.95e4bf6dfac09p-10; 0x0p+0
 1625; 0x1.89a9eafe18d2bp-10; 0x0p+0
 1626; 0x1.c8a1bc4a400c8p-11; 0x0p+0
 1627; 0x1.89cf6e8a18bf9p-10; 0x0p+0
 1628; 0x1.ee543104afbd2p-10; 0x0p+0
 1629; 0x1.5e16249e5ebf2p-10; 0x0p+0
 1630; 0x1.85f10a07af90ap-10; 0x0p+0
 1631; 0x1.c169e49791232p-10; 0x0p+0
 1632; 0x1.c5db0d79b295ep-10; 0x0p+0
 1633; 0x1.609bbaf5ce929p-10; 0x0p+0
 1634; 0x1.7c9d930101bb5p-10; 0x0p+0
 1635; 0x1.baf2b84c6ac55p-10; 0x0p+0
 1636; 0x1.312804f099747p-10; 0x0p+0
 1637; 0x1.91f4e82779ca3p-10; 0x0p+0
 1638; 0x1.a069c2666c709p-10; 0x0p+0
 1639; 0x1.e0249865bcf34p-12; 0x0p+0
 1640; 0x1.703d18a908106p-10; 0x0p+0
 1641; 0x1.3b4f367405606p-10; 0x0p+0
 1642; 0x1.00badd58829a7p-10; 0x0p+0
 1643; 0x1.88f180b648d1ep-10; 0x0p+0
 1644; 0x1.2765e44f393dp-10; 0x0p+0
 1645; 0x1.c1c189804f795p-10; 0x0p+0
 1646; 0x1.c87650ea28525p-10; 0x0p+0
 1647; 0x1.5b55e7124857p-9; 0x0p+0
 1648; 0x1.a70e7fd3278d7p-10; 0x0p+0
 1649; 0x1.a4d333993499ep-10; 0x0p+0
 1650; 0x1.fb37de019748ap-11; 0x0p+0
 1651; 0x1.8e3584be8d914p-10; 0x0p+0
 1652; 0x1.85c90ad3f7163p-10; 0x0p+0
 1653; 0x1.0ada9be4c4dd9p-10; 0x0p+0
 1654; 0x1.6c8de19951641p-10; 0x0p+0
 1655; 0x1.6ba20f89e0befp-10; 0x0p+0
 1656; 0x1.68643146b8baep-10; 0x0p+0
 1657; 0x1.46073a1fd043cp-10; 0x0p+0
 1658; 0x1.085733e5d803p-9; 0x0p+0
 1659; 0x1.c23c69d778e71p-10; 0x0p+0
 1660; 0x1.00f2880c17545p-9; 0x0p+0
 1661; 0x1.bb8a8529a00c8p-10; 0x0p+0
 1662; 0x1.8722a7277f538p-10; 0x0p+0
 1663; 0x1.91d9ba4ea384cp-10; 0x0p+0
 1664; 0x1.b503713d73c2bp-10; 0x0p+0
 1665; 0x1.8a14b02a189c2p-10; 0x0p+0
 1666; 0x1.9f20b9806130cp-10; 0x0p+0
 1667; 0x1.3390f37a2d0f2p-10; 0x0p+0
 1668; 0x1.855196a92ce82p-10; 0x0p+0
 1669; 0x1.cd2fd1b26d58bp-11; 0x0p+0
 1670; 0x1.1352d4497f0b3p-10; 0x0p+0
 1671; 0x1.a53206c0ecf85p-10; 0x0p+0
 1672; 0x1.46e222db8862ap-10; 0x0p+0
 1673; 0x1.db73140500d7p-10; 0x0p+0
 1674; 0x1.bc6235431ca41p-10; 0x0p+0
 1675; 0x1.691fb1d4ac72cp-10; 0x0p+0
 1676; 0x1.c18c51dd6d58fp-10; 0x0p+0
 1677; 0x1.63d011ae5bd12p-11; 0x0p+0
 1678; 0x1.4dcc66a072fcap-11; 0x0p+0
 1679; 0x1.1ba76a2b86b05p-10; 0x0p+0
 1680; 0x1.fde6979b8a012p-10; 0x0p+0
 1681; 0x1.c3a8bf59fb26bp-10; 0x0p+0
 1682; 0x1.a8b983551acacp-10; 0x0p+0
 1683; 0x1.0c1935529499dp-9; 0x0p+0
 1684; 0x1.e57f17af967d7p-10; 0x0p+0
 1685; 0x1.e8140c37acfbbp-10; 0x0p+0
 1686; 0x1.e5b97a2c0d718p-10; 0x0p+0
 1687; 0x1.e38c3489d305ap-10; 0x0p+0
 1688; 0x1.b3f520ba1aff9p-10; 0x0p+0
 1689; 0x1.4026b6a314c28p-10; 0x0p+0
 1690; 0x1.035fb0ea99108p-9; 0x0p+0
 1691; 0x1.349db8da73f6cp-10; 0x0p+0
 1692; 0x1.ea8349a99fd4ap-10; 0x0p+0
 1693; 0x1.e208b7f944e9bp-10; 0x0p+0
 1694; 0x1.99378dcfa5b3fp-10; 0x0p+0
 1695; 0x1.cbc4c29acd53ep-10; 0x0p+0
 1696; 0x1.017d13e31d018p-9; 0x0p+0
 1697; 0x1.f754a48bd4cebp-10; 0x0p+0
 1698; 0x1.7030ae626d4c5p-10; 0x0p+0
 1699; 0x1.bd5d990d57ac6p-10; 0x0p+0
 1700; 0x1.dc4384b1777e3p-10; 0x0p+0
 1701; 0x1.f6213790c38fcp-10; 0x0p+0
 1702; 0x1.91b617cbf0fc2p-10; 0x0p+0
 1703; 0x1.ad1efeeb24732p-10; 0x0p+0
 1704; 0x1.4e25a7da4f167p-11; 0x0p+0
 1705; 0x1.ba435d4ce230ep-10; 0x0p+0
 1706; 0x1.42503a32b465ep-10; 0x0p+0
 1707; 0x1.ad7e059d0089fp-10; 0x0p+0
 1708; 0x1.00951dab59012p-9; 0x0p+0
 1709; 0x1.819bcbf8e75cfp-10; 0x0p+0
 1710; 0x1.10c96ab168871p-9; 0x0p+0
 1711; 0x1.ade6b6358f36ap-10; 0x0p+0
 1712; 0x1.dfc62c524c05cp-10; 0x0p+0
 1713; 0x1.13edd9c8efd9ap-9; 0x0p+0
 1714; 0x1.7abe9e470e988p-11; 0x0p+0
 1715; 0x1.098f75d4428cfp-9; 0x0p+0
 1716; 0x1.aba1d142f5956p-10; 0x0p+0
 1717; 0x1.8df189896fef9p-10; 0x0p+0
 1718; 0x1.077ac89e13fccp-10; 0x0p+0
 1719; 0x1.c3e54797ef1f8p-10; 0x0p+0
 1720; 0x1.72760b975a46ap-10; 0x0p+0
 1721; 0x1.682560eb2fecep-10; 0x0p+0
 1722; 0x1.9b52928539768p-10; 0x0p+0
 1723; 0x1.c1ef2bcff0207p-10; 0x0p+0
 1724; 0x1.dd93100a05b4cp-10; 0x0p+0
 1725; 0x1.9f9177ae84afap-10; 0x0p+0
 1726; 0x1.e1f1b34750ddap-10; 0x0p+0
 1727; 0x1.bb547f5e2f0a6p-11; 0x0p+0
 1728; 0x1.e5c8fab8cbec8p-10; 0x0p+0
 1729; 0x1.ea246553db8e2p-10; 0x0p+0
 1730; 0x1.1072e1406ea77p-9; 0x0p+0
 1731; 0x1.a68efe12c88d3p-10; 0x0p+0
 1732; 0x1.189a809f4cb6fp-9; 0x0p+0
 1733; 0x1.138e636bc65ddp-9; 0x0p+0
 1734; 0x1.42f7208860b73p-10; 0x0p+0
 1735; 0x1.f10fbbf984aa9p-10; 0x0p+0
 1736; 0x1.15d26070bf41p-11; 0x0p+0
 1737; 0x1.e03abdc116354p-10; 0x0p+0
 1738; 0x1.064513856de89p-9; 0x0p+0
 1739; 0x1.133c0321aeb7ap-10; 0x0p+0
 1740; 0x1.c45d78bd3c474p-11; 0x0p+0
 1741; 0x1.5a6b16b58a4c3p-10; 0x0p+0
 1742; 0x1.2a6c6dc5081p-9; 0x0p+0
 1743; 0x1.cc849fd9c6fdap-10; 0x0p+0
 1744; 0x1.0745de4a67711p-9; 0x0p+0
 1745; 0x1.03ab1f16e05b1p-9; 0x0p+0
 1746; 0x1.74cfad1e531ebp-10; 0x0p+0
 1747; 0x1.0cea9f1ab7e74p-9; 0x0p+0
 1748; 0x1.2473b8f08824p-9; 0x0p+0
 1749; 0x1.e53477abde14cp-10; 0x0p+0
