algorithm;filename;run_number;internal_time;external_time;external_memory;opt;
cpp-mtu1;hi_n50000-18-s575639252c15725846.ukp;1;;600.00;5884;;
cpp-mtu2;hi_n20000-37-s252959003c48079947.ukp;1;;600.00;3772;;
mgreendp1;saw_n50000wmin10000-15-s274936000c647396.ukp;1;16.5399;16.64;28312;647459;
mgreendp1;ss2_wmin100000wmax500000n20000-0-s827183242c7127247.ukp;1;;600.00;186636;;
cpp-mtu2;nsds2_n50000wmin20000-7-s451986827c1683740.ukp;1;0.0633839;0.16;6016;5088917;
cpp-mtu2;saw_n100000wmin10000-1-s464585179c8808515.ukp;1;;600.00;6876;;
cpp-mtu2;hi_n50000-34-s467641010c41676479.ukp;1;;600.00;4668;;
mgreendp1;sc_a5n10000wmin50000-0-c8309846.ukp;1;37.6978;37.72;213740;8310676;
mgreendp1;nsds2_n50000wmin50000-12-s774727805c1638836.ukp;1;;600.00;985208;;
mgreendp1;hi_n20000-47-s442730424c7402537.ukp;1;;39.37;7815400;;
cpp-mtu1;ss2_wmin5000wmax1000000n10000-0-s827183242c8790453.ukp;1;0.00530229;0.03;3664;8790453;
cpp-mtu1;hi_n5000-28-s882501307c3244282.ukp;1;;600.00;3368;;
mgreendp1;hi_n10000-23-s605460062c54812232.ukp;1;;0.08;3636;;
cpp-mtu2;saw_n100000wmin10000-13-s664283699c7633902.ukp;1;0.00549074;0.20;6280;7637715;
cpp-mtu1;nsds2_n20000wmin20000-18-s364656855c1284166.ukp;1;0.253196;0.29;4292;1603691;
cpp-mtu2;hi_n10000-35-s889293313c70201258.ukp;1;;600.00;3452;;
cpp-mtu1;hi_n50000-46-s956143877c64815374.ukp;1;;600.00;5968;;
mgreendp1;ss2_wmin50000wmax500000n100000-0-s827183242c8206021.ukp;1;;600.00;212744;;
cpp-mtu2;nsds2_n50000wmin20000-3-s603562343c1357468.ukp;1;16.2596;16.36;6600;4091479;
cpp-mtu1;hi_n5000-9-s915258292c5081854.ukp;1;;600.00;3416;;
cpp-mtu1;saw_n50000wmin5000-15-s274936000c536014.ukp;1;0.0601211;0.16;5876;536119;
cpp-mtu2;hi_n50000-13-s204947608c65982738.ukp;1;;600.00;4664;;
cpp-mtu2;saw_n50000wmin5000-24-s384694740c622992.ukp;1;0.12718;0.23;4996;623115;
cpp-mtu1;hi_n10000-19-s808826180c61166829.ukp;1;;600.00;3584;;
cpp-mtu1;hi_n50000-7-s586106970c24692675.ukp;1;;600.00;5912;;
cpp-mtu2;hi_n50000-8-s67683560c5172209.ukp;1;;600.00;4764;;
cpp-mtu1;saw_n10000wmin10000-11-s727046990c854766.ukp;1;0.00709583;0.03;3552;854849;
cpp-mtu1;saw_n10000wmin10000-8-s400869978c911442.ukp;1;0.00289238;0.02;3784;911805;
cpp-mtu2;saw_n10000wmin10000-19-s778904058c659832.ukp;1;37.8874;37.91;3556;660090;
cpp-mtu1;saw_n10000wmin10000-1-s464585179c112578.ukp;1;0.00364904;0.03;3704;112631;
cpp-mtu2;saw_n10000wmin10000-8-s400869978c911442.ukp;1;0.000274565;0.02;3512;911805;
cpp-mtu2;ss2_wmin1000wmax1000000n10000-0-s827183242c7523725.ukp;1;0.00249453;0.03;3684;7523725;
mgreendp1;hi_n20000-27-s532584774c55453527.ukp;1;;0.06;3964;;
cpp-mtu1;sc_a-5n5000wmin50000-1-c900576.ukp;1;;600.00;3436;;
cpp-mtu2;hi_n50000-48-s888315654c8772196.ukp;1;;600.00;4796;;
cpp-mtu2;hi_n10000-45-s19378828c34021658.ukp;1;;600.00;3448;;
cpp-mtu1;sc_a5n5000wmin50000-0-c415081.ukp;1;;600.00;3436;;
cpp-mtu1;ss2_wmin100000wmax500000n20000-0-s827183242c7127247.ukp;1;0.0146704;0.06;4264;7127247;
cpp-mtu1;hi_n50000-41-s262685617c62864809.ukp;1;;600.00;5868;;
mgreendp1;nsds2_n20000wmin20000-7-s451986827c1874407.ukp;1;133.025;133.06;128612;2366407;
cpp-mtu1;saw_n50000wmin5000-11-s727046990c827756.ukp;1;0.188572;0.29;5852;827920;
mgreendp1;hi_n50000-0-s731232778c74736455.ukp;1;;0.14;4820;;
mgreendp1;saw_n50000wmin5000-25-s93553270c654703.ukp;1;18.2255;18.33;28324;654832;
mgreendp1;hi_n50000-10-s199607488c2381940.ukp;1;;50.34;7794620;;
cpp-mtu2;hi_n20000-9-s915258292c11465474.ukp;1;;600.00;3796;;
cpp-mtu1;hi_n5000-17-s994385767c5488791.ukp;1;;600.00;3460;;
mgreendp1;nsds2_n50000wmin50000-19-s618866736c1395411.ukp;1;;600.00;555868;;
cpp-mtu2;saw_n50000wmin10000-3-s952877847c680785.ukp;1;0.00212751;0.10;4820;680988;
mgreendp1;nsds2_n50000wmin50000-3-s603562343c1370625.ukp;1;;600.00;782200;;
cpp-mtu2;saw_n50000wmin5000-36-s192039016c314369.ukp;1;31.9588;32.05;5868;314492;
cpp-mtu2;hi_n5000-24-s320356631c289111.ukp;1;16.9001;16.91;3436;14241433;
cpp-mtu2;hi_n10000-21-s669712253c96279181.ukp;1;;600.00;3532;;
cpp-mtu2;hi_n20000-32-s674362184c74104370.ukp;1;;600.00;3776;;
mgreendp1;sc_a-5n10000wmin10000-0-c6597874.ukp;1;8.52692;8.55;173836;6596224;
mgreendp1;hi_n10000-47-s442730424c11037950.ukp;1;;48.13;7812488;;
cpp-mtu1;saw_n100000wmin10000-9-s840509679c6574795.ukp;1;24.8143;25.01;8528;6578079;
cpp-mtu1;hi_n20000-6-s398797429c8780715.ukp;1;;600.00;4272;;
mgreendp1;hi_n10000-0-s731232778c45667812.ukp;1;;0.07;3556;;
mgreendp1;hi_n10000-5-s554525798c27721806.ukp;1;;0.04;3652;;
cpp-mtu2;saw_n50000wmin10000-17-s754775117c325367.ukp;1;5.56566;5.66;5840;325462;
cpp-mtu2;hi_n10000-46-s956143877c64789316.ukp;1;;600.00;3532;;
cpp-mtu1;hi_n5000-15-s750851024c5241702.ukp;1;;600.00;3384;;
mgreendp1;hi_n10000-2-s324673955c67603969.ukp;1;;0.04;3640;;
cpp-mtu2;hi_n20000-39-s713413380c94443202.ukp;1;;600.00;3800;;
cpp-mtu2;nsds2_n50000wmin20000-1-s720843886c1219357.ukp;1;4.14289;4.24;6624;3671202;
mgreendp1;hi_n50000-11-s895832870c37192439.ukp;1;;0.12;4852;;
mgreendp1;hi_n10000-42-s261146317c82121499.ukp;1;;0.04;3488;;
cpp-mtu2;hi_n10000-17-s994385767c76272157.ukp;1;;600.00;3584;;
cpp-mtu2;hi_n10000-42-s261146317c82121499.ukp;1;;600.00;3488;;
cpp-mtu2;hi_n20000-35-s889293313c63466318.ukp;1;;600.00;3848;;
cpp-mtu1;saw_n50000wmin5000-19-s778904058c399455.ukp;1;;600.00;5864;;
cpp-mtu1;saw_n50000wmin5000-30-s620888276c657935.ukp;1;0.955273;1.05;5816;658196;
cpp-mtu1;saw_n50000wmin10000-17-s754775117c325367.ukp;1;0.0899046;0.19;5792;325462;
cpp-mtu2;hi_n5000-5-s554525798c945504.ukp;1;;600.00;3316;;
cpp-mtu2;hi_n20000-2-s324673955c91206311.ukp;1;;600.00;3904;;
mgreendp1;nsds2_n20000wmin50000-0-s155213243c1302296.ukp;1;193.592;193.64;174900;1669053;
cpp-mtu2;saw_n50000wmin5000-44-s597305222c771108.ukp;1;0.00687849;0.10;4824;771569;
mgreendp1;nsds2_n20000wmin50000-4-s135458708c1411727.ukp;1;197.421;197.46;138132;1815354;
mgreendp1;sc_a-5n10000wmin50000-1-c6479362.ukp;1;46.1748;46.19;170776;6478822;
cpp-mtu1;saw_n50000wmin5000-20-s726804303c380063.ukp;1;0.00519729;0.11;5872;380366;
cpp-mtu1;hi_n50000-31-s410031365c5184644.ukp;1;;600.00;5912;;
cpp-mtu1;hi_n5000-35-s889293313c3962519.ukp;1;;600.00;3440;;
cpp-mtu1;saw_n10000wmin10000-16-s98298363c954260.ukp;1;0.00755866;0.03;3732;954638;
mgreendp1;sc_a5n5000wmin10000-0-c591952.ukp;1;1.47999;1.49;22984;592247;
mgreendp1;nsds2_n20000wmin50000-13-s273864349c1640559.ukp;1;171.589;171.63;161952;2106506;
cpp-mtu1;saw_n10000wmin10000-4-s697219038c112100.ukp;1;0.00509134;0.03;3704;112142;
mgreendp1;hi_n10000-19-s808826180c61166829.ukp;1;;0.04;3596;;
cpp-mtu1;sc_a5n10000wmin10000-0-c6020768.ukp;1;0.0038274;0.02;3684;6023778;
cpp-mtu1;saw_n50000wmin5000-37-s195138980c357980.ukp;1;1.13266;1.23;5788;358049;
mgreendp1;ss2_wmin5000wmax500000n100000-0-s827183242c6193291.ukp;1;;600.00;165824;;
mgreendp1;hi_n20000-33-s126192256c21861015.ukp;1;;0.06;3856;;
cpp-mtu1;hi_n20000-44-s539788685c31401096.ukp;1;;600.00;4284;;
cpp-mtu2;saw_n50000wmin10000-7-s930328241c409566.ukp;1;274.216;274.31;6080;409645;
cpp-mtu2;nsds2_n20000wmin20000-0-s155213243c1596642.ukp;1;;600.00;4656;;
cpp-mtu2;hi_n20000-4-s182130978c46428515.ukp;1;;600.00;3904;;
cpp-mtu2;saw_n100000wmin10000-17-s754775117c5339981.ukp;1;;600.00;7256;;
cpp-mtu2;hi_n50000-32-s674362184c38630208.ukp;1;;600.00;4752;;
mgreendp1;hi_n5000-16-s221755733c3795391.ukp;1;343.202;343.23;7821400;197618221;
cpp-mtu2;nsds2_n50000wmin50000-6-s351997719c1737764.ukp;1;3.12506;3.25;6204;5257172;
cpp-mtu1;saw_n10000wmin10000-19-s778904058c659832.ukp;1;4.50573;4.53;3672;660090;
cpp-mtu1;saw_n10000wmin10000-14-s133254276c424245.ukp;1;0.00302501;0.02;3704;424327;
mgreendp1;hi_n20000-18-s575639252c60094940.ukp;1;;0.17;3968;;
mgreendp1;saw_n50000wmin5000-47-s250292681c770033.ukp;1;18.4002;18.50;31152;770340;
mgreendp1;nsds2_n50000wmin20000-16-s908468142c1516079.ukp;1;;600.00;367332;;
mgreendp1;hi_n5000-19-s808826180c589971.ukp;1;287.05;287.06;5071900;29894792;
cpp-mtu1;nsds2_n50000wmin50000-15-s161344243c1096797.ukp;1;4.58242;4.68;5876;3240873;
cpp-mtu1;saw_n100000wmin10000-16-s98298363c8441164.ukp;1;0.183769;0.38;8492;8444538;
cpp-mtu1;saw_n50000wmin5000-17-s754775117c506534.ukp;1;0.00995488;0.11;5800;506836;
cpp-mtu1;ss2_wmin10000wmax1000000n10000-0-s827183242c6088006.ukp;1;0.00714275;0.03;3736;6088006;
cpp-mtu1;hi_n20000-18-s575639252c60094940.ukp;1;0.00136943;0.05;4312;12111929286;
cpp-mtu1;ss2_wmin1000wmax1000000n20000-0-s827183242c7601647.ukp;1;0.00301176;0.05;4232;7601647;
mgreendp1;saw_n50000wmin5000-42-s650361348c648503.ukp;1;19.3889;19.48;28140;649018;
cpp-mtu1;ss2_wmin1000wmax500000n10000-0-s827183242c7053974.ukp;1;0.00303841;0.03;3740;7053974;
cpp-mtu2;ss2_wmin50000wmax1000000n10000-0-s827183242c6721457.ukp;1;0.0107469;0.03;3672;6721457;
mgreendp1;hi_n10000-40-s534548386c95312321.ukp;1;;0.04;3556;;
cpp-mtu2;hi_n10000-31-s410031365c77889933.ukp;1;;600.00;3532;;
mgreendp1;hi_n50000-27-s532584774c87763824.ukp;1;;0.12;4860;;
cpp-mtu2;nsds2_n50000wmin20000-19-s618866736c1469822.ukp;1;0.296069;0.40;6192;4420307;
cpp-mtu1;saw_n100000wmin10000-3-s952877847c2362745.ukp;1;0.0412213;0.23;8340;2363452;
mgreendp1;saw_n50000wmin10000-11-s727046990c678817.ukp;1;16.8638;16.96;29024;678883;
cpp-mtu2;saw_n50000wmin5000-33-s696446574c248157.ukp;1;;600.00;5784;;
cpp-mtu2;hi_n50000-5-s554525798c52985829.ukp;1;;600.00;4764;;
mgreendp1;saw_n50000wmin5000-41-s415311238c255038.ukp;1;18.0218;18.12;16580;255241;
cpp-mtu2;hi_n10000-34-s467641010c48504579.ukp;1;;600.00;3580;;
mgreendp1;nsds2_n20000wmin20000-15-s161344243c1467078.ukp;1;136.44;136.48;102092;1850020;
mgreendp1;nsds2_n20000wmin20000-14-s577520629c1195421.ukp;1;85.7667;85.80;90332;1488511;
cpp-mtu1;sc_a5n10000wmin50000-0-c8309846.ukp;1;0.042665;0.07;3552;8310676;
mgreendp1;saw_n50000wmin10000-19-s778904058c437494.ukp;1;17.7816;17.87;23360;437665;
cpp-mtu2;nsds2_n50000wmin50000-19-s618866736c1395411.ukp;1;28.7576;28.86;7032;4170261;
cpp-mtu1;saw_n100000wmin10000-17-s754775117c5339981.ukp;1;;600.00;8672;;
mgreendp1;saw_n10000wmin10000-10-s611338258c821762.ukp;1;1.35035;1.37;35820;822088;
cpp-mtu1;saw_n50000wmin10000-8-s400869978c521098.ukp;1;0.00840099;0.11;5812;521305;
mgreendp1;hi_n50000-4-s182130978c27011999.ukp;1;;0.13;4856;;
cpp-mtu1;hi_n20000-3-s300958364c56418527.ukp;1;;600.00;4228;;
cpp-mtu1;hi_n50000-36-s442208726c8269526.ukp;1;26.7145;26.82;5828;4151705771;
mgreendp1;nsds2_n50000wmin20000-2-s463795034c1454414.ukp;1;;600.00;441524;;
cpp-mtu1;hi_n10000-20-s742053853c73621875.ukp;1;0.521045;0.55;3712;7459728706;
mgreendp1;nsds2_n20000wmin20000-16-s908468142c1466388.ukp;1;134.691;134.73;108140;1841666;
cpp-mtu1;hi_n5000-29-s443600954c1100532.ukp;1;;600.00;3508;;
cpp-mtu2;ss2_wmin1000wmax500000n100000-0-s827183242c7620920.ukp;1;0.0108282;0.20;8492;7620920;
mgreendp1;saw_n50000wmin5000-0-s985850175c1032306.ukp;1;18.5499;18.64;44784;1032511;
cpp-mtu1;nsds2_n50000wmin50000-0-s155213243c1070927.ukp;1;3.21646;3.32;5844;3186893;
mgreendp1;hi_n50000-36-s442208726c8269526.ukp;1;;0.13;4932;;
cpp-mtu2;nsds2_n50000wmin20000-10-s260379653c1879272.ukp;1;2.17121;2.27;5812;5659819;
mgreendp1;saw_n50000wmin5000-11-s727046990c827756.ukp;1;18.4503;18.54;35220;827920;
mgreendp1;nsds2_n20000wmin50000-2-s463795034c1376516.ukp;1;159.48;159.52;189920;1765896;
cpp-mtu2;nsds2_n50000wmin20000-8-s855531081c1791319.ukp;1;0.108922;0.21;5496;5409208;
cpp-mtu1;saw_n100000wmin10000-2-s272488647c9524363.ukp;1;2.51222;2.71;8400;9527218;
cpp-mtu1;saw_n50000wmin5000-23-s689434799c814741.ukp;1;;600.00;5896;;
cpp-mtu1;hi_n50000-44-s539788685c74810341.ukp;1;;600.00;5908;;
cpp-mtu1;saw_n50000wmin5000-47-s250292681c770033.ukp;1;0.00457382;0.10;5888;770340;
cpp-mtu1;saw_n10000wmin10000-2-s272488647c115367.ukp;1;0.0139303;0.04;3640;115398;
mgreendp1;saw_n50000wmin10000-18-s152335818c355064.ukp;1;17.4375;17.54;20672;355202;
cpp-mtu2;hi_n10000-9-s915258292c6311802.ukp;1;;600.00;3628;;
cpp-mtu1;hi_n50000-47-s442730424c21809652.ukp;1;;600.00;5928;;
mgreendp1;hi_n5000-30-s418727292c3528071.ukp;1;333.858;333.89;7810132;183744431;
mgreendp1;saw_n10000wmin10000-6-s749783978c120801.ukp;1;1.11082;1.15;10716;120847;
cpp-mtu2;hi_n50000-20-s742053853c54992286.ukp;1;;600.00;4872;;
cpp-mtu1;hi_n50000-45-s19378828c59507496.ukp;1;;600.00;5980;;
mgreendp1;saw_n10000wmin10000-14-s133254276c424245.ukp;1;1.19678;1.22;21008;424327;
mgreendp1;hi_n50000-5-s554525798c52985829.ukp;1;;0.20;4852;;
cpp-mtu1;nsds2_n20000wmin50000-13-s273864349c1640559.ukp;1;0.136048;0.18;4312;2106506;
mgreendp1;hi_n10000-15-s750851024c76269221.ukp;1;;0.04;3596;;
cpp-mtu1;nsds2_n50000wmin50000-4-s135458708c1790901.ukp;1;0.439687;0.54;5816;5426893;
cpp-mtu1;saw_n100000wmin10000-12-s1910782c7694198.ukp;1;17.354;17.55;8412;7696503;
cpp-mtu2;hi_n10000-16-s221755733c6712104.ukp;1;;600.00;3600;;
cpp-mtu1;sc_a5n5000wmin15000-1-c445950.ukp;1;;600.00;3488;;
cpp-mtu1;saw_n100000wmin10000-14-s133254276c2803801.ukp;1;1.23916;1.43;8464;2804360;
cpp-mtu2;hi_n5000-10-s199607488c6746697.ukp;1;;600.00;3336;;
cpp-mtu1;saw_n10000wmin10000-9-s840509679c389891.ukp;1;21.4958;21.52;3656;390079;
mgreendp1;hi_n10000-46-s956143877c64789316.ukp;1;;0.05;3572;;
cpp-mtu2;hi_n10000-13-s204947608c51012814.ukp;1;;600.00;3516;;
cpp-mtu2;sc_a-5n5000wmin50000-0-c949215.ukp;1;;600.00;3440;;
mgreendp1;saw_n50000wmin5000-23-s689434799c814741.ukp;1;20.842;20.94;34252;815550;
mgreendp1;nsds2_n50000wmin50000-7-s451986827c1235104.ukp;1;;600.00;774256;;
mgreendp1;nsds2_n50000wmin50000-0-s155213243c1070927.ukp;1;;600.00;732024;;
cpp-mtu2;saw_n100000wmin10000-3-s952877847c2362745.ukp;1;0.0182313;0.20;6480;2363452;
cpp-mtu2;nsds2_n50000wmin50000-18-s364656855c1491886.ukp;1;12.3118;12.42;6652;4477572;
mgreendp1;saw_n100000wmin10000-12-s1910782c7694198.ukp;1;234.315;234.50;216880;7696503;
mgreendp1;hi_n20000-32-s674362184c74104370.ukp;1;;0.07;4008;;
mgreendp1;hi_n20000-23-s605460062c74433867.ukp;1;;0.06;3996;;
cpp-mtu2;hi_n50000-29-s443600954c83030003.ukp;1;;600.00;4816;;
mgreendp1;nsds2_n50000wmin20000-10-s260379653c1879272.ukp;1;;600.00;546852;;
mgreendp1;hi_n50000-23-s605460062c35373194.ukp;1;;0.13;4868;;
cpp-mtu2;hi_n5000-15-s750851024c5241702.ukp;1;;600.00;3292;;
mgreendp1;saw_n100000wmin10000-6-s749783978c6284475.ukp;1;241.213;241.41;185804;6286985;
cpp-mtu2;hi_n5000-31-s410031365c7557273.ukp;1;;600.00;3416;;
cpp-mtu2;saw_n50000wmin10000-10-s611338258c436580.ukp;1;;600.00;5892;;
cpp-mtu1;saw_n100000wmin10000-10-s611338258c9166075.ukp;1;;600.00;8616;;
cpp-mtu2;hi_n20000-11-s895832870c21445624.ukp;1;;600.00;3880;;
cpp-mtu2;saw_n50000wmin5000-23-s689434799c814741.ukp;1;;600.00;4792;;
cpp-mtu2;nsds2_n50000wmin20000-2-s463795034c1454414.ukp;1;0.843302;0.94;6412;4387033;
mgreendp1;hi_n50000-7-s586106970c24692675.ukp;1;;0.14;4880;;
mgreendp1;hi_n10000-24-s320356631c83848093.ukp;1;;0.04;3676;;
cpp-mtu1;hi_n10000-45-s19378828c34021658.ukp;1;;600.00;3764;;
cpp-mtu1;hi_n10000-37-s252959003c73320246.ukp;1;;600.00;3672;;
cpp-mtu1;nsds2_n50000wmin20000-11-s577782098c1718268.ukp;1;132.016;132.12;5896;5192016;
mgreendp1;ss2_wmin10000wmax500000n100000-0-s827183242c8628995.ukp;1;;600.00;222812;;
mgreendp1;hi_n20000-24-s320356631c99252240.ukp;1;;0.06;3920;;
cpp-mtu1;hi_n50000-42-s261146317c27074738.ukp;1;;600.00;5992;;
cpp-mtu1;saw_n50000wmin10000-19-s778904058c437494.ukp;1;32.8934;32.99;5704;437665;
mgreendp1;saw_n10000wmin10000-18-s152335818c316364.ukp;1;1.22514;1.24;16944;316486;
cpp-mtu2;hi_n50000-42-s261146317c27074738.ukp;1;;600.00;4900;;
cpp-mtu2;hi_n10000-39-s713413380c48918775.ukp;1;;600.00;3504;;
mgreendp1;saw_n10000wmin10000-5-s52325605c611153.ukp;1;1.16018;1.18;27760;611213;
mgreendp1;sc_a-5n5000wmin50000-0-c949215.ukp;1;13.7149;13.73;33304;949125;
mgreendp1;ss2_wmin50000wmax500000n20000-0-s827183242c9608074.ukp;1;;600.00;244776;;
cpp-mtu2;hi_n50000-16-s221755733c4342551.ukp;1;;600.00;5312;;
cpp-mtu1;hi_n10000-12-s420935988c69330407.ukp;1;;600.00;3764;;
cpp-mtu1;hi_n50000-1-s594914841c53791268.ukp;1;;600.00;5900;;
cpp-mtu2;saw_n50000wmin10000-6-s749783978c800337.ukp;1;0.00230756;0.11;4852;800656;
mgreendp1;nsds2_n50000wmin50000-16-s908468142c1956620.ukp;1;;600.00;565896;;
cpp-mtu2;ss2_wmin100000wmax500000n10000-0-s827183242c6386298.ukp;1;0.0155126;0.04;3708;6386298;
mgreendp1;hi_n50000-3-s300958364c58496380.ukp;1;;0.13;4800;;
cpp-mtu2;saw_n50000wmin5000-17-s754775117c506534.ukp;1;0.0277833;0.12;4828;506836;
mgreendp1;hi_n20000-8-s67683560c88368892.ukp;1;;0.06;4008;;
cpp-mtu1;saw_n50000wmin5000-42-s650361348c648503.ukp;1;95.7386;95.84;5876;649018;
mgreendp1;nsds2_n50000wmin20000-0-s155213243c1921419.ukp;1;;600.00;459876;;
cpp-mtu1;ss2_wmin5000wmax500000n50000-0-s827183242c8053326.ukp;1;0.00896014;0.11;5788;8053326;
cpp-mtu2;hi_n50000-24-s320356631c94209554.ukp;1;;600.00;4780;;
cpp-mtu1;saw_n50000wmin10000-4-s697219038c478818.ukp;1;205.832;205.93;5776;479005;
cpp-mtu1;ss2_wmin50000wmax1000000n10000-0-s827183242c6721457.ukp;1;0.00930431;0.03;3708;6721457;
cpp-mtu1;ss2_wmin50000wmax500000n100000-0-s827183242c8206021.ukp;1;0.074074;0.27;8440;8206021;
mgreendp1;saw_n10000wmin10000-16-s98298363c954260.ukp;1;1.49011;1.51;41492;954638;
cpp-mtu1;saw_n50000wmin10000-9-s840509679c562381.ukp;1;0.165998;0.27;5828;562660;
cpp-mtu2;nsds2_n20000wmin20000-6-s351997719c1967033.ukp;1;69.1208;69.17;4288;2497802;
mgreendp1;hi_n10000-38-s527753500c90683806.ukp;1;;0.04;3548;;
cpp-mtu1;hi_n10000-14-s318339058c72410003.ukp;1;0.00115516;0.03;3812;7336849032;
cpp-mtu1;hi_n50000-0-s731232778c74736455.ukp;1;;600.00;5964;;
cpp-mtu1;ss2_wmin10000wmax1000000n20000-0-s827183242c8417603.ukp;1;0.0202567;0.06;4340;8417603;
cpp-mtu2;saw_n50000wmin5000-26-s893962632c629772.ukp;1;;600.00;4728;;
mgreendp1;hi_n50000-47-s442730424c21809652.ukp;1;;0.12;4864;;
cpp-mtu2;hi_n5000-34-s467641010c7638994.ukp;1;;600.00;3280;;
cpp-mtu2;saw_n10000wmin10000-16-s98298363c954260.ukp;1;0.0072101;0.03;3532;954638;
cpp-mtu2;hi_n5000-45-s19378828c1766445.ukp;1;0.000226451;0.01;3572;91933252;
mgreendp1;nsds2_n20000wmin20000-13-s273864349c1072686.ukp;1;156.184;156.22;104592;1346014;
cpp-mtu2;nsds2_n20000wmin20000-15-s161344243c1467078.ukp;1;5.04248;5.09;4260;1850020;
cpp-mtu1;nsds2_n20000wmin50000-16-s908468142c1790699.ukp;1;0.0361471;0.08;4292;2302699;
mgreendp1;saw_n50000wmin5000-24-s384694740c622992.ukp;1;17.9865;18.08;27520;623115;
mgreendp1;hi_n10000-17-s994385767c76272157.ukp;1;;0.04;3600;;
cpp-mtu2;saw_n50000wmin5000-28-s222766544c984614.ukp;1;;600.00;4788;;
mgreendp1;hi_n50000-40-s534548386c55171512.ukp;1;;0.12;4868;;
cpp-mtu1;hi_n20000-24-s320356631c99252240.ukp;1;;600.00;4284;;
mgreendp1;saw_n100000wmin10000-17-s754775117c5339981.ukp;1;230.988;231.18;163488;5341578;
mgreendp1;hi_n50000-22-s434860255c25572452.ukp;1;;0.13;4940;;
cpp-mtu1;nsds2_n20000wmin20000-1-s720843886c1669722.ukp;1;2.85401;2.90;4300;2096592;
mgreendp1;ss2_wmin5000wmax1000000n20000-0-s827183242c7454549.ukp;1;;600.00;194304;;
mgreendp1;hi_n10000-41-s262685617c74110651.ukp;1;;0.04;3600;;
cpp-mtu2;hi_n50000-46-s956143877c64815374.ukp;1;;600.00;4844;;
mgreendp1;nsds2_n20000wmin20000-18-s364656855c1284166.ukp;1;156.122;156.16;126536;1603691;
mgreendp1;hi_n20000-19-s808826180c78733090.ukp;1;;0.06;3936;;
mgreendp1;saw_n50000wmin10000-6-s749783978c800337.ukp;1;18.8086;18.90;32024;800656;
cpp-mtu2;sc_a5n10000wmin110000-0-c4498489.ukp;1;;600.00;3584;;
mgreendp1;hi_n10000-35-s889293313c70201258.ukp;1;;0.04;3632;;
cpp-mtu2;hi_n20000-5-s554525798c51592665.ukp;1;31.8903;31.94;3788;10396708836;
mgreendp1;saw_n50000wmin10000-7-s930328241c409566.ukp;1;16.7632;16.86;21724;409645;
cpp-mtu2;sc_a-5n5000wmin50000-1-c900576.ukp;1;;600.00;3264;;
mgreendp1;saw_n50000wmin5000-30-s620888276c657935.ukp;1;18.2776;18.37;28504;658195;
cpp-mtu2;saw_n50000wmin5000-40-s721361676c550045.ukp;1;0.00215522;0.10;4776;550264;
cpp-mtu1;nsds2_n50000wmin50000-3-s603562343c1370625.ukp;1;2.39342;2.49;5760;4111810;
mgreendp1;hi_n20000-35-s889293313c63466318.ukp;1;;0.06;3940;;
cpp-mtu1;saw_n50000wmin5000-2-s272488647c443045.ukp;1;0.782985;0.88;5704;443308;
cpp-mtu1;hi_n10000-11-s895832870c87027021.ukp;1;;600.00;3708;;
cpp-mtu1;hi_n10000-15-s750851024c76269221.ukp;1;;600.00;3696;;
cpp-mtu1;saw_n50000wmin10000-1-s464585179c705770.ukp;1;;600.00;5876;;
cpp-mtu2;hi_n20000-7-s586106970c28033333.ukp;1;;600.00;3768;;
mgreendp1;ss2_wmin10000wmax1000000n50000-0-s827183242c6373385.ukp;1;;600.00;169304;;
mgreendp1;ss2_wmin1000wmax500000n10000-0-s827183242c7053974.ukp;1;457.099;457.12;184388;7053974;
cpp-mtu1;nsds2_n20000wmin20000-5-s999292130c1450970.ukp;1;0.00238302;0.05;4212;1814060;
mgreendp1;hi_n50000-38-s527753500c81942907.ukp;1;;0.13;4752;;
cpp-mtu1;hi_n10000-34-s467641010c48504579.ukp;1;;600.00;3792;;
mgreendp1;sc_a5n10000wmin110000-1-c9021988.ukp;1;117.221;117.24;230660;9022398;
cpp-mtu2;nsds2_n50000wmin50000-13-s273864349c1970782.ukp;1;0.086297;0.19;5824;5989405;
mgreendp1;hi_n10000-32-s674362184c8388832.ukp;1;;200.89;7819440;;
mgreendp1;nsds2_n20000wmin50000-15-s161344243c1048427.ukp;1;194.816;194.89;105988;1343116;
mgreendp1;ss2_wmin100000wmax1000000n50000-0-s827183242c8631812.ukp;1;;600.00;221452;;
mgreendp1;hi_n20000-29-s443600954c92125949.ukp;1;;0.13;3936;;
cpp-mtu1;nsds2_n50000wmin20000-6-s351997719c1668209.ukp;1;0.269973;0.37;5828;5036221;
cpp-mtu1;hi_n10000-32-s674362184c8388832.ukp;1;;600.00;3584;;
cpp-mtu1;saw_n100000wmin10000-6-s749783978c6284475.ukp;1;2.05799;2.25;8512;6286985;
cpp-mtu1;hi_n10000-7-s586106970c93158297.ukp;1;;600.00;3736;;
cpp-mtu1;hi_n50000-15-s750851024c5684250.ukp;1;;600.00;5860;;
cpp-mtu1;saw_n50000wmin5000-18-s152335818c785470.ukp;1;0.00590806;0.11;5800;786097;
cpp-mtu1;hi_n20000-14-s318339058c57605881.ukp;1;;600.00;4352;;
cpp-mtu2;nsds2_n20000wmin20000-8-s855531081c1974905.ukp;1;;600.00;3808;;
