algorithm;filename;run_number;internal_time;external_time;external_memory;opt;
cpp-mtu2;hi_n10000-37-s252959003c73320246.ukp;1;;1800.00;3568;;
cpp-mtu1;hi_n10000-38-s527753500c90683806.ukp;1;;1800.00;3776;;
cpp-mtu2;hi_n10000-38-s527753500c90683806.ukp;1;;1800.00;3456;;
cpp-mtu1;hi_n10000-39-s713413380c48918775.ukp;1;;1800.00;3768;;
cpp-mtu2;hi_n10000-39-s713413380c48918775.ukp;1;;1800.00;3500;;
cpp-mtu1;hi_n10000-3-s300958364c65617717.ukp;1;;1800.00;3688;;
cpp-mtu2;hi_n10000-3-s300958364c65617717.ukp;1;;1800.00;3496;;
cpp-mtu1;hi_n10000-40-s534548386c95312321.ukp;1;;1800.00;3780;;
cpp-mtu2;hi_n10000-40-s534548386c95312321.ukp;1;;1800.00;3584;;
cpp-mtu1;hi_n10000-41-s262685617c74110651.ukp;1;;1800.00;3776;;
cpp-mtu2;hi_n10000-41-s262685617c74110651.ukp;1;;1800.00;3480;;
cpp-mtu1;hi_n10000-42-s261146317c82121499.ukp;1;;1800.00;3772;;
cpp-mtu2;hi_n10000-42-s261146317c82121499.ukp;1;;1800.00;3468;;
cpp-mtu1;hi_n10000-43-s325989053c33929358.ukp;1;;1800.00;3744;;
cpp-mtu2;hi_n10000-43-s325989053c33929358.ukp;1;;1800.00;3540;;
cpp-mtu1;hi_n10000-44-s539788685c80958891.ukp;1;;1800.00;3792;;
cpp-mtu2;hi_n10000-44-s539788685c80958891.ukp;1;;1800.00;3444;;
cpp-mtu1;hi_n10000-45-s19378828c34021658.ukp;1;;1800.00;3704;;
cpp-mtu2;hi_n10000-45-s19378828c34021658.ukp;1;;1800.00;3440;;
cpp-mtu1;hi_n10000-46-s956143877c64789316.ukp;1;;1800.00;3800;;
cpp-mtu2;hi_n10000-46-s956143877c64789316.ukp;1;;1800.00;3456;;
cpp-mtu1;hi_n10000-47-s442730424c11037950.ukp;1;791.927;791.95;3676;1116286107;
cpp-mtu2;hi_n10000-47-s442730424c11037950.ukp;1;1780.93;1780.96;3536;1116286107;
cpp-mtu1;hi_n10000-48-s888315654c85762730.ukp;1;;1800.00;3584;;
