algorithm;filename;run_number;internal_time;external_time;external_memory;opt;
mgreendp;rr_n32768-1-s59271c68063533.ukp;1;0.317965;0.38;1051680;69723062;
ordered_step_off;rr_n32768-2-s465129c68691104.ukp;1;1.96328;2.03;1077600;71297133;
terminating_step_off;rr_n32768-2-s465129c68691104.ukp;1;1.9665;2.04;1077868;71297133;
eduk;rr_n32768-2-s465129c68691104.ukp;1;4.21000;4.22;23188;71297133;
eduk2;rr_n32768-2-s465129c68691104.ukp;1;0.55667;0.57;19312;71297133;
cpp-mtu1;rr_n32768-2-s465129c68691104.ukp;1;;1800.00;4944;;
cpp-mtu2;rr_n32768-2-s465129c68691104.ukp;1;;1800.00;4292;;
mgreendp;rr_n32768-2-s465129c68691104.ukp;1;1.83384;1.90;1063028;71297133;
ordered_step_off;rr_n32768-3-s477565c68248507.ukp;1;5.01532;5.08;1070688;68905482;
terminating_step_off;rr_n32768-3-s477565c68248507.ukp;1;4.96866;5.03;1070932;68905482;
eduk;rr_n32768-3-s477565c68248507.ukp;1;15.63333;15.65;25160;68905482;
eduk2;rr_n32768-3-s477565c68248507.ukp;1;2.24000;2.25;23088;68905482;
cpp-mtu1;rr_n32768-3-s477565c68248507.ukp;1;16.0108;16.08;4784;68905482;
cpp-mtu2;rr_n32768-3-s477565c68248507.ukp;1;71.3189;71.39;4764;68905482;
mgreendp;rr_n32768-3-s477565c68248507.ukp;1;4.86266;4.94;1055492;68905482;
ordered_step_off;rr_n32768-4-s625841c67701794.ukp;1;1.07498;1.15;1062276;68662555;
terminating_step_off;rr_n32768-4-s625841c67701794.ukp;1;1.0208;1.10;976356;68662555;
eduk;rr_n32768-4-s625841c67701794.ukp;1;2.28667;2.30;21464;68662555;
eduk2;rr_n32768-4-s625841c67701794.ukp;1;1.44333;1.45;19896;68662555;
cpp-mtu1;rr_n32768-4-s625841c67701794.ukp;1;;1800.00;4892;;
cpp-mtu2;rr_n32768-4-s625841c67701794.ukp;1;;1800.00;4092;;
mgreendp;rr_n32768-4-s625841c67701794.ukp;1;0.953184;1.02;1046688;68662555;
ordered_step_off;rr_n32768-5-s951699c69135084.ukp;1;0.524512;0.60;1084492;70242572;
terminating_step_off;rr_n32768-5-s951699c69135084.ukp;1;0.443585;0.52;932416;70242572;
eduk;rr_n32768-5-s951699c69135084.ukp;1;1.00667;1.01;20724;70242572;
eduk2;rr_n32768-5-s951699c69135084.ukp;1;0.20000;0.21;18032;70242572;
cpp-mtu1;rr_n32768-5-s951699c69135084.ukp;1;9.13252;9.20;4788;70242572;
cpp-mtu2;rr_n32768-5-s951699c69135084.ukp;1;19.8875;19.96;4268;70242572;
mgreendp;rr_n32768-5-s951699c69135084.ukp;1;0.38578;0.46;1068404;70242572;
ordered_step_off;rr_n32768-6-s651615c68001985.ukp;1;0.449509;0.53;1066792;70192300;
terminating_step_off;rr_n32768-6-s651615c68001985.ukp;1;0.308998;0.38;815912;70192300;
eduk;rr_n32768-6-s651615c68001985.ukp;1;1.15333;1.16;17512;70192300;
eduk2;rr_n32768-6-s651615c68001985.ukp;1;0.02333;0.03;15312;70192300;
cpp-mtu1;rr_n32768-6-s651615c68001985.ukp;1;0.00312894;0.08;4752;70192300;
cpp-mtu2;rr_n32768-6-s651615c68001985.ukp;1;0.0014836;0.07;4264;70192300;
mgreendp;rr_n32768-6-s651615c68001985.ukp;1;0.248974;0.32;799704;70192300;
ordered_step_off;rr_n32768-7-s895501c68854074.ukp;1;2.02397;2.10;1080048;70053426;
terminating_step_off;rr_n32768-7-s895501c68854074.ukp;1;2.02182;2.09;1080392;70053426;
eduk;rr_n32768-7-s895501c68854074.ukp;1;5.84000;5.85;22044;70053426;
eduk2;rr_n32768-7-s895501c68854074.ukp;1;4.35333;4.36;20444;70053426;
cpp-mtu1;rr_n32768-7-s895501c68854074.ukp;1;;1800.00;4948;;
cpp-mtu2;rr_n32768-7-s895501c68854074.ukp;1;;1800.00;4188;;
mgreendp;rr_n32768-7-s895501c68854074.ukp;1;1.90562;1.97;1065524;70053426;
ordered_step_off;rr_n32768-8-s650928c67581399.ukp;1;1.14152;1.22;1060160;68686706;
terminating_step_off;rr_n32768-8-s650928c67581399.ukp;1;1.14239;1.22;1060536;68686706;
eduk;rr_n32768-8-s650928c67581399.ukp;1;0.82667;0.84;15676;68686706;
eduk2;rr_n32768-8-s650928c67581399.ukp;1;0.04333;0.05;17756;68686706;
cpp-mtu1;rr_n32768-8-s650928c67581399.ukp;1;0.681656;0.76;4700;68686706;
cpp-mtu2;rr_n32768-8-s650928c67581399.ukp;1;0.656372;0.73;4236;68686706;
mgreendp;rr_n32768-8-s650928c67581399.ukp;1;1.01686;1.09;1043828;68686706;
ordered_step_off;rr_n32768-9-s906564c67717576.ukp;1;0.74993;0.82;1062484;69736137;
terminating_step_off;rr_n32768-9-s906564c67717576.ukp;1;0.750891;0.83;1062696;69736137;
eduk;rr_n32768-9-s906564c67717576.ukp;1;1.28667;1.31;29392;69736137;
eduk2;rr_n32768-9-s906564c67717576.ukp;1;0.28333;0.30;18192;69736137;
cpp-mtu1;rr_n32768-9-s906564c67717576.ukp;1;;1800.00;5032;;
cpp-mtu2;rr_n32768-9-s906564c67717576.ukp;1;;1800.00;4324;;
mgreendp;rr_n32768-9-s906564c67717576.ukp;1;0.621801;0.69;1046956;69736137;
ordered_step_off;rr_n4096-0-s554787c8648473.ukp;1;0.0498629;0.06;138292;8969039;
terminating_step_off;rr_n4096-0-s554787c8648473.ukp;1;0.0499622;0.06;138192;8969039;
eduk;rr_n4096-0-s554787c8648473.ukp;1;0.02667;0.03;9016;8969039;
eduk2;rr_n4096-0-s554787c8648473.ukp;1;0.00667;0.01;7556;8969039;
cpp-mtu1;rr_n4096-0-s554787c8648473.ukp;1;0.000295651;0.02;3520;8969039;
cpp-mtu2;rr_n4096-0-s554787c8648473.ukp;1;0.000153972;0.01;3448;8969039;
mgreendp;rr_n4096-0-s554787c8648473.ukp;1;0.0311596;0.04;137568;8969039;
ordered_step_off;rr_n4096-1-s844842c8426780.ukp;1;0.120481;0.13;134732;8730620;
terminating_step_off;rr_n4096-1-s844842c8426780.ukp;1;0.120714;0.13;134976;8730620;
eduk;rr_n4096-1-s844842c8426780.ukp;1;0.29000;0.29;9192;8730620;
eduk2;rr_n4096-1-s844842c8426780.ukp;1;0.24333;0.24;9188;8730620;
cpp-mtu1;rr_n4096-1-s844842c8426780.ukp;1;0.0594781;0.07;3436;8730620;
cpp-mtu2;rr_n4096-1-s844842c8426780.ukp;1;0.343216;0.35;3392;8730620;
mgreendp;rr_n4096-1-s844842c8426780.ukp;1;0.103928;0.12;134392;8730620;
ordered_step_off;rr_n4096-2-s570795c8418444.ukp;1;0.0587484;0.07;134660;8711049;
terminating_step_off;rr_n4096-2-s570795c8418444.ukp;1;0.0401924;0.05;109088;8711049;
eduk;rr_n4096-2-s570795c8418444.ukp;1;0.02000;0.02;7700;8711049;
eduk2;rr_n4096-2-s570795c8418444.ukp;1;0.00667;0.01;6020;8711049;
cpp-mtu1;rr_n4096-2-s570795c8418444.ukp;1;0.000658783;0.02;3568;8711049;
cpp-mtu2;rr_n4096-2-s570795c8418444.ukp;1;0.000348565;0.01;3420;8711049;
mgreendp;rr_n4096-2-s570795c8418444.ukp;1;0.035555;0.05;107784;8711049;
ordered_step_off;rr_n4096-3-s582092c8431808.ukp;1;0.0652796;0.08;134976;8815411;
terminating_step_off;rr_n4096-3-s582092c8431808.ukp;1;0.0653425;0.07;135024;8815411;
eduk;rr_n4096-3-s582092c8431808.ukp;1;0.07333;0.07;8616;8815411;
eduk2;rr_n4096-3-s582092c8431808.ukp;1;0.06667;0.06;8712;8815411;
cpp-mtu1;rr_n4096-3-s582092c8431808.ukp;1;0.0383448;0.05;3440;8815411;
cpp-mtu2;rr_n4096-3-s582092c8431808.ukp;1;3.88745;3.90;3420;8815411;
mgreendp;rr_n4096-3-s582092c8431808.ukp;1;0.0488694;0.06;134740;8815411;
ordered_step_off;rr_n4096-4-s266267c8538468.ukp;1;0.0715832;0.08;136704;9029837;
terminating_step_off;rr_n4096-4-s266267c8538468.ukp;1;0.0707192;0.08;136776;9029837;
eduk;rr_n4096-4-s266267c8538468.ukp;1;0.10667;0.10;8916;9029837;
eduk2;rr_n4096-4-s266267c8538468.ukp;1;0.03333;0.03;8060;9029837;
cpp-mtu1;rr_n4096-4-s266267c8538468.ukp;1;0.0078151;0.02;3560;9029837;
cpp-mtu2;rr_n4096-4-s266267c8538468.ukp;1;0.00670385;0.02;3376;9029837;
mgreendp;rr_n4096-4-s266267c8538468.ukp;1;0.0537107;0.07;136364;9029837;
ordered_step_off;rr_n4096-5-s522843c8554388.ukp;1;0.0711112;0.08;136756;8785116;
terminating_step_off;rr_n4096-5-s522843c8554388.ukp;1;0.0707858;0.08;136832;8785116;
eduk;rr_n4096-5-s522843c8554388.ukp;1;0.06000;0.06;7576;8785116;
eduk2;rr_n4096-5-s522843c8554388.ukp;1;0.04667;0.05;8100;8785116;
cpp-mtu1;rr_n4096-5-s522843c8554388.ukp;1;0.493601;0.51;3544;8785116;
cpp-mtu2;rr_n4096-5-s522843c8554388.ukp;1;0.606699;0.62;3336;8785116;
mgreendp;rr_n4096-5-s522843c8554388.ukp;1;0.0539552;0.07;135900;8785116;
ordered_step_off;rr_n4096-6-s225123c8456199.ukp;1;0.0477346;0.06;135404;8725874;
terminating_step_off;rr_n4096-6-s225123c8456199.ukp;1;0.0480301;0.06;135336;8725874;
eduk;rr_n4096-6-s225123c8456199.ukp;1;0.04000;0.04;7412;8725874;
eduk2;rr_n4096-6-s225123c8456199.ukp;1;0.01000;0.01;6428;8725874;
cpp-mtu1;rr_n4096-6-s225123c8456199.ukp;1;0.000712628;0.02;3540;8725874;
cpp-mtu2;rr_n4096-6-s225123c8456199.ukp;1;0.000510914;0.02;3512;8725874;
mgreendp;rr_n4096-6-s225123c8456199.ukp;1;0.0326088;0.06;134808;8725874;
ordered_step_off;rr_n4096-7-s803015c8579315.ukp;1;0.0460891;0.06;137240;9170254;
terminating_step_off;rr_n4096-7-s803015c8579315.ukp;1;0.0444083;0.06;136964;9170254;
eduk;rr_n4096-7-s803015c8579315.ukp;1;0.03333;0.03;6240;9170254;
eduk2;rr_n4096-7-s803015c8579315.ukp;1;0.02667;0.03;8424;9170254;
cpp-mtu1;rr_n4096-7-s803015c8579315.ukp;1;0.0131872;0.02;3540;9170254;
cpp-mtu2;rr_n4096-7-s803015c8579315.ukp;1;9.42273;9.44;3492;9170254;
mgreendp;rr_n4096-7-s803015c8579315.ukp;1;0.0291783;0.04;136160;9170254;
ordered_step_off;rr_n4096-8-s421524c8591657.ukp;1;0.0504924;0.06;137596;9220352;
terminating_step_off;rr_n4096-8-s421524c8591657.ukp;1;0.050394;0.06;137484;9220352;
eduk;rr_n4096-8-s421524c8591657.ukp;1;0.03667;0.04;6244;9220352;
eduk2;rr_n4096-8-s421524c8591657.ukp;1;0.02667;0.02;7724;9220352;
cpp-mtu1;rr_n4096-8-s421524c8591657.ukp;1;0.0620335;0.08;3412;9220352;
cpp-mtu2;rr_n4096-8-s421524c8591657.ukp;1;0.112463;0.12;3384;9220352;
mgreendp;rr_n4096-8-s421524c8591657.ukp;1;0.0336506;0.05;136876;9220352;
ordered_step_off;rr_n4096-9-s619685c8481056.ukp;1;0.0478384;0.06;135700;9070148;
terminating_step_off;rr_n4096-9-s619685c8481056.ukp;1;0.0478764;0.06;135720;9070148;
eduk;rr_n4096-9-s619685c8481056.ukp;1;0.03667;0.04;6336;9070148;
eduk2;rr_n4096-9-s619685c8481056.ukp;1;0.03667;0.04;8108;9070148;
cpp-mtu1;rr_n4096-9-s619685c8481056.ukp;1;0.00659492;0.02;3416;9070148;
cpp-mtu2;rr_n4096-9-s619685c8481056.ukp;1;0.00727537;0.02;3384;9070148;
mgreendp;rr_n4096-9-s619685c8481056.ukp;1;0.0246684;0.04;106384;9070148;
ordered_step_off;rr_n65536-0-s12476c137089786.ukp;1;2.17099;2.31;2147652;140695305;
terminating_step_off;rr_n65536-0-s12476c137089786.ukp;1;2.17037;2.31;2148300;140695305;
eduk;rr_n65536-0-s12476c137089786.ukp;1;3.90333;3.92;29716;140695305;
eduk2;rr_n65536-0-s12476c137089786.ukp;1;1.76333;1.79;32076;140695305;
cpp-mtu1;rr_n65536-0-s12476c137089786.ukp;1;;1800.00;6812;;
cpp-mtu2;rr_n65536-0-s12476c137089786.ukp;1;;1800.00;5392;;
mgreendp;rr_n65536-0-s12476c137089786.ukp;1;1.91385;2.05;2115684;140695305;
ordered_step_off;rr_n65536-1-s575069c135913288.ukp;1;3.55169;3.69;2129332;140323399;
terminating_step_off;rr_n65536-1-s575069c135913288.ukp;1;3.54895;3.69;2129812;140323399;
eduk;rr_n65536-1-s575069c135913288.ukp;1;16.34000;16.36;42124;140323399;
eduk2;rr_n65536-1-s575069c135913288.ukp;1;13.20333;13.23;31840;140323399;
cpp-mtu1;rr_n65536-1-s575069c135913288.ukp;1;;1800.00;6860;;
cpp-mtu2;rr_n65536-1-s575069c135913288.ukp;1;;1800.00;5360;;
mgreendp;rr_n65536-1-s575069c135913288.ukp;1;3.29839;3.43;2098140;140323399;
ordered_step_off;rr_n65536-2-s776387c135224453.ukp;1;7.30037;7.45;2118520;137731413;
terminating_step_off;rr_n65536-2-s776387c135224453.ukp;1;7.2645;7.41;2119044;137731413;
eduk;rr_n65536-2-s776387c135224453.ukp;1;21.54333;21.56;47588;137731413;
eduk2;rr_n65536-2-s776387c135224453.ukp;1;2.30667;2.32;31568;137731413;
cpp-mtu1;rr_n65536-2-s776387c135224453.ukp;1;;1800.00;6836;;
cpp-mtu2;rr_n65536-2-s776387c135224453.ukp;1;;1800.00;5312;;
mgreendp;rr_n65536-2-s776387c135224453.ukp;1;7.03197;7.17;2086868;137731413;
ordered_step_off;rr_n65536-3-s746956c136503642.ukp;1;8.56951;8.71;2138544;138937359;
terminating_step_off;rr_n65536-3-s746956c136503642.ukp;1;8.53766;8.69;2139012;138937359;
eduk;rr_n65536-3-s746956c136503642.ukp;1;32.80000;32.83;49276;138937359;
eduk2;rr_n65536-3-s746956c136503642.ukp;1;18.12000;18.14;32128;138937359;
cpp-mtu1;rr_n65536-3-s746956c136503642.ukp;1;12.6427;12.80;6668;138937359;
cpp-mtu2;rr_n65536-3-s746956c136503642.ukp;1;0.352045;0.49;5220;138937359;
mgreendp;rr_n65536-3-s746956c136503642.ukp;1;8.29709;8.43;2107824;138937359;
ordered_step_off;rr_n65536-4-s610976c135436398.ukp;1;20.3756;20.52;2121820;137089911;
terminating_step_off;rr_n65536-4-s610976c135436398.ukp;1;20.1916;20.33;2122396;137089911;
eduk;rr_n65536-4-s610976c135436398.ukp;1;111.18332;111.22;44864;137089911;
eduk2;rr_n65536-4-s610976c135436398.ukp;1;94.79332;94.83;53168;137089911;
cpp-mtu1;rr_n65536-4-s610976c135436398.ukp;1;;1800.00;6712;;
cpp-mtu2;rr_n65536-4-s610976c135436398.ukp;1;;1800.00;5468;;
mgreendp;rr_n65536-4-s610976c135436398.ukp;1;20.0374;20.17;2090964;137089911;
ordered_step_off;rr_n65536-5-s10474c137175814.ukp;1;9.51565;9.66;2148932;138494199;
terminating_step_off;rr_n65536-5-s10474c137175814.ukp;1;9.45268;9.60;2149336;138494199;
eduk;rr_n65536-5-s10474c137175814.ukp;1;33.01000;33.03;47820;138494199;
eduk2;rr_n65536-5-s10474c137175814.ukp;1;0.07333;0.09;26392;138494199;
cpp-mtu1;rr_n65536-5-s10474c137175814.ukp;1;0.618301;0.75;6564;138494199;
cpp-mtu2;rr_n65536-5-s10474c137175814.ukp;1;1.35012;1.49;5204;138494199;
mgreendp;rr_n65536-5-s10474c137175814.ukp;1;9.25138;9.38;2117144;138494199;
ordered_step_off;rr_n65536-6-s335984c138002105.ukp;1;5.29821;5.44;2161984;138451229;
terminating_step_off;rr_n65536-6-s335984c138002105.ukp;1;5.27009;5.43;2162320;138451229;
eduk;rr_n65536-6-s335984c138002105.ukp;1;3.68333;3.70;33284;138451229;
eduk2;rr_n65536-6-s335984c138002105.ukp;1;0.76000;0.77;32080;138451229;
cpp-mtu1;rr_n65536-6-s335984c138002105.ukp;1;;1800.00;6864;;
cpp-mtu2;rr_n65536-6-s335984c138002105.ukp;1;;1800.00;5160;;
mgreendp;rr_n65536-6-s335984c138002105.ukp;1;5.02291;5.16;2130260;138451229;
ordered_step_off;rr_n65536-7-s610281c137124907.ukp;1;7.15905;7.30;2148232;138570066;
terminating_step_off;rr_n65536-7-s610281c137124907.ukp;1;7.11403;7.25;2148724;138570066;
eduk;rr_n65536-7-s610281c137124907.ukp;1;18.44333;18.47;35580;138570066;
eduk2;rr_n65536-7-s610281c137124907.ukp;1;11.46333;11.48;32176;138570066;
cpp-mtu1;rr_n65536-7-s610281c137124907.ukp;1;;1800.00;6804;;
cpp-mtu2;rr_n65536-7-s610281c137124907.ukp;1;;1800.00;5292;;
mgreendp;rr_n65536-7-s610281c137124907.ukp;1;6.88471;7.02;2116896;138570066;
ordered_step_off;rr_n65536-8-s430955c135050372.ukp;1;1.40904;1.55;2115632;137356976;
terminating_step_off;rr_n65536-8-s430955c135050372.ukp;1;1.40924;1.55;2116280;137356976;
eduk;rr_n65536-8-s430955c135050372.ukp;1;7.04333;7.07;33284;137356976;
eduk2;rr_n65536-8-s430955c135050372.ukp;1;5.09000;5.11;31580;137356976;
cpp-mtu1;rr_n65536-8-s430955c135050372.ukp;1;;1800.00;6744;;
cpp-mtu2;rr_n65536-8-s430955c135050372.ukp;1;;1800.00;5136;;
mgreendp;rr_n65536-8-s430955c135050372.ukp;1;1.13585;1.28;2083304;137356976;
ordered_step_off;rr_n65536-9-s333973c134961500.ukp;1;7.64903;7.79;2114420;136574993;
terminating_step_off;rr_n65536-9-s333973c134961500.ukp;1;7.60467;7.75;2115064;136574993;
eduk;rr_n65536-9-s333973c134961500.ukp;1;17.63000;17.66;42124;136574993;
eduk2;rr_n65536-9-s333973c134961500.ukp;1;10.80333;10.83;33900;136574993;
cpp-mtu1;rr_n65536-9-s333973c134961500.ukp;1;;1800.00;6860;;
cpp-mtu2;rr_n65536-9-s333973c134961500.ukp;1;;1800.00;5256;;
mgreendp;rr_n65536-9-s333973c134961500.ukp;1;7.37605;7.51;2082452;136574993;
ordered_step_off;rr_n8192-0-s256871c17177173.ukp;1;0.190501;0.22;271544;17492977;
terminating_step_off;rr_n8192-0-s256871c17177173.ukp;1;0.155638;0.18;223912;17492977;
eduk;rr_n8192-0-s256871c17177173.ukp;1;0.05667;0.06;7924;17492977;
eduk2;rr_n8192-0-s256871c17177173.ukp;1;0.01000;0.01;7988;17492977;
cpp-mtu1;rr_n8192-0-s256871c17177173.ukp;1;0.00861468;0.03;3616;17492977;
cpp-mtu2;rr_n8192-0-s256871c17177173.ukp;1;0.00625277;0.03;3284;17492977;
mgreendp;rr_n8192-0-s256871c17177173.ukp;1;0.14698;0.17;221716;17492977;
ordered_step_off;rr_n8192-1-s594742c16980370.ukp;1;0.174683;0.20;268836;17255796;
terminating_step_off;rr_n8192-1-s594742c16980370.ukp;1;0.148327;0.17;219008;17255796;
eduk;rr_n8192-1-s594742c16980370.ukp;1;0.07000;0.07;7696;17255796;
eduk2;rr_n8192-1-s594742c16980370.ukp;1;0.01667;0.02;8648;17255796;
cpp-mtu1;rr_n8192-1-s594742c16980370.ukp;1;0.058952;0.08;3564;17255796;
cpp-mtu2;rr_n8192-1-s594742c16980370.ukp;1;24.0253;24.04;3396;17255796;
mgreendp;rr_n8192-1-s594742c16980370.ukp;1;0.100935;0.12;205784;17255796;
ordered_step_off;rr_n8192-2-s909073c16926040.ukp;1;0.150248;0.17;267772;17455275;
terminating_step_off;rr_n8192-2-s909073c16926040.ukp;1;0.146121;0.16;264212;17455275;
eduk;rr_n8192-2-s909073c16926040.ukp;1;0.05333;0.05;8652;17455275;
eduk2;rr_n8192-2-s909073c16926040.ukp;1;0.06333;0.06;9248;17455275;
cpp-mtu1;rr_n8192-2-s909073c16926040.ukp;1;7.50102;7.52;3596;17455275;
cpp-mtu2;rr_n8192-2-s909073c16926040.ukp;1;295.465;295.49;3456;17455275;
mgreendp;rr_n8192-2-s909073c16926040.ukp;1;0.117487;0.13;265228;17455275;
ordered_step_off;rr_n8192-3-s559133c17054980.ukp;1;0.140756;0.17;269896;17581172;
terminating_step_off;rr_n8192-3-s559133c17054980.ukp;1;0.122249;0.14;235876;17581172;
eduk;rr_n8192-3-s559133c17054980.ukp;1;0.11667;0.12;8484;17581172;
eduk2;rr_n8192-3-s559133c17054980.ukp;1;0.00333;0.01;7592;17581172;
cpp-mtu1;rr_n8192-3-s559133c17054980.ukp;1;0.000520935;0.02;3580;17581172;
cpp-mtu2;rr_n8192-3-s559133c17054980.ukp;1;0.000234579;0.02;3428;17581172;
mgreendp;rr_n8192-3-s559133c17054980.ukp;1;0.0634091;0.08;206328;17581172;
ordered_step_off;rr_n8192-4-s264409c17131658.ukp;1;0.137864;0.16;271064;17653989;
terminating_step_off;rr_n8192-4-s264409c17131658.ukp;1;0.127219;0.15;255016;17653989;
eduk;rr_n8192-4-s264409c17131658.ukp;1;0.13000;0.13;9040;17653989;
eduk2;rr_n8192-4-s264409c17131658.ukp;1;0.06667;0.07;9244;17653989;
cpp-mtu1;rr_n8192-4-s264409c17131658.ukp;1;0.0579553;0.08;3596;17653989;
cpp-mtu2;rr_n8192-4-s264409c17131658.ukp;1;159.715;159.73;3472;17653989;
mgreendp;rr_n8192-4-s264409c17131658.ukp;1;0.105688;0.13;260164;17653989;
ordered_step_off;rr_n8192-5-s185965c17272912.ukp;1;0.0868642;0.11;273112;18490306;
terminating_step_off;rr_n8192-5-s185965c17272912.ukp;1;0.0611331;0.08;222516;18490306;
eduk;rr_n8192-5-s185965c17272912.ukp;1;0.08333;0.08;8804;18490306;
eduk2;rr_n8192-5-s185965c17272912.ukp;1;0.05333;0.05;8848;18490306;
cpp-mtu1;rr_n8192-5-s185965c17272912.ukp;1;0.5329;0.55;3540;18490306;
cpp-mtu2;rr_n8192-5-s185965c17272912.ukp;1;0.67495;0.70;3436;18490306;
mgreendp;rr_n8192-5-s185965c17272912.ukp;1;0.0370212;0.05;201900;18490306;
ordered_step_off;rr_n8192-6-s845341c16956210.ukp;1;0.337089;0.36;268124;17077396;
terminating_step_off;rr_n8192-6-s845341c16956210.ukp;1;0.337447;0.36;268312;17077396;
eduk;rr_n8192-6-s845341c16956210.ukp;1;0.98667;0.99;10540;17077396;
eduk2;rr_n8192-6-s845341c16956210.ukp;1;0.53000;0.54;9584;17077396;
cpp-mtu1;rr_n8192-6-s845341c16956210.ukp;1;1.63766;1.66;3584;17077396;
cpp-mtu2;rr_n8192-6-s845341c16956210.ukp;1;0.256007;0.28;3368;17077396;
mgreendp;rr_n8192-6-s845341c16956210.ukp;1;0.302473;0.32;265988;17077396;
ordered_step_off;rr_n8192-7-s995156c16822095.ukp;1;0.145848;0.17;266192;17057428;
terminating_step_off;rr_n8192-7-s995156c16822095.ukp;1;0.146389;0.16;266160;17057428;
eduk;rr_n8192-7-s995156c16822095.ukp;1;0.07333;0.08;8416;17057428;
eduk2;rr_n8192-7-s995156c16822095.ukp;1;0.02000;0.02;8848;17057428;
cpp-mtu1;rr_n8192-7-s995156c16822095.ukp;1;0.0288155;0.05;3676;17057428;
cpp-mtu2;rr_n8192-7-s995156c16822095.ukp;1;0.0211308;0.04;3300;17057428;
mgreendp;rr_n8192-7-s995156c16822095.ukp;1;0.113869;0.14;262560;17057428;
ordered_step_off;rr_n8192-8-s751140c17184972.ukp;1;0.180585;0.20;271972;17451112;
terminating_step_off;rr_n8192-8-s751140c17184972.ukp;1;0.180489;0.20;271924;17451112;
eduk;rr_n8192-8-s751140c17184972.ukp;1;0.05667;0.06;6952;17451112;
eduk2;rr_n8192-8-s751140c17184972.ukp;1;0.05333;0.06;8316;17451112;
cpp-mtu1;rr_n8192-8-s751140c17184972.ukp;1;414.113;414.13;3600;17451112;
cpp-mtu2;rr_n8192-8-s751140c17184972.ukp;1;;1800.00;3420;;
mgreendp;rr_n8192-8-s751140c17184972.ukp;1;0.146048;0.17;268840;17451112;
ordered_step_off;rr_n8192-9-s502089c16789613.ukp;1;0.203707;0.23;265804;17629455;
terminating_step_off;rr_n8192-9-s502089c16789613.ukp;1;0.194071;0.21;257548;17629455;
eduk;rr_n8192-9-s502089c16789613.ukp;1;0.30667;0.31;9200;17629455;
eduk2;rr_n8192-9-s502089c16789613.ukp;1;0.02667;0.03;7664;17629455;
cpp-mtu1;rr_n8192-9-s502089c16789613.ukp;1;0.00144651;0.02;3700;17629455;
cpp-mtu2;rr_n8192-9-s502089c16789613.ukp;1;0.000987819;0.02;3512;17629455;
mgreendp;rr_n8192-9-s502089c16789613.ukp;1;0.160869;0.18;218716;17629455
