algorithm;filename;run_number;internal_time;external_time;external_memory;opt;
mgreendp;hi_n50000-42-s261146317c27074738.ukp;1;3.52648;3.63;427744;13463143156;
mgreendp;hi_n50000-43-s325989053c20206604.ukp;1;3.52924;3.64;320608;10036840611;
mgreendp;hi_n50000-44-s539788685c74810341.ukp;1;3.89761;4.01;1173672;37492554315;
mgreendp;hi_n50000-45-s19378828c59507496.ukp;1;3.86334;3.97;933924;29819867539;
mgreendp;hi_n50000-46-s956143877c64815374.ukp;1;3.8849;3.99;1016904;32539616760;
mgreendp;hi_n50000-47-s442730424c21809652.ukp;1;3.51923;3.62;345376;10840411791;
mgreendp;hi_n50000-48-s888315654c8772196.ukp;1;3.57984;3.69;141648;4270754880;
mgreendp;hi_n50000-49-s147981886c93577815.ukp;1;3.93475;4.04;1466812;46858559365;
mgreendp;hi_n50000-4-s182130978c27011999.ukp;1;3.54741;3.65;426940;13560062880;
mgreendp;hi_n50000-5-s554525798c52985829.ukp;1;3.68507;3.79;832616;26481189157;
mgreendp;hi_n50000-6-s398797429c71971621.ukp;1;3.7761;3.88;1129348;36030904453;
mgreendp;hi_n50000-7-s586106970c24692675.ukp;1;3.52935;3.64;351768;12397481623;
mgreendp;hi_n50000-8-s67683560c5172209.ukp;1;3.48299;3.59;85400;2577374085;
mgreendp;hi_n50000-9-s915258292c88886832.ukp;1;4.10652;4.21;1393556;44528626130;
mgreendp;hi_n5000-0-s731232778c5052835.ukp;1;0.0438435;0.06;82168;263175571;
mgreendp;hi_n5000-10-s199607488c6746697.ukp;1;0.0538858;0.07;108776;350532596;
mgreendp;hi_n5000-11-s895832870c9741414.ukp;1;0.059792;0.08;155408;506070176;
mgreendp;hi_n5000-12-s420935988c6348861.ukp;1;0.0451744;0.06;102600;329391721;
mgreendp;hi_n5000-13-s204947608c5984264.ukp;1;0.0464248;0.06;96724;310281581;
mgreendp;hi_n5000-14-s318339058c4983076.ukp;1;0.0512042;0.07;81100;258168718;
mgreendp;hi_n5000-15-s750851024c5241702.ukp;1;0.0477063;0.06;82284;272759649;
