num_iter;knapsack_time;sort_time
1239;0x1.cb770c50f1344p-13;0x1.4fe9d5cfb364ap-15
1240;0x1.a429037340d92p-13;0x1.50be6fa30c454p-15
1241;0x1.4582f49a23e0cp-14;0x1.55280331ec3eep-15
1242;0x1.352424219d5eap-14;0x1.527485d2ac23ap-15
1243;0x1.067bd64b61e46p-13;0x1.511f12a6061fcp-15
1244;0x1.0e7950b50a749p-14;0x1.54d442b7e0819p-15
1245;0x1.3d71138257a27p-14;0x1.5319e10546997p-15
1246;0x1.588972c9bae36p-14;0x1.59647de18ad29p-15
1247;0x1.32590771fe0ep-14;0x1.57521031eb237p-15
1248;0x1.a423a50f884dp-14;0x1.4e0f3dc6c633cp-15
1249;0x1.7590d0c82f035p-13;0x1.4c682fe191776p-15
1250;0x1.658d44eee9cf8p-14;0x1.4d2975e7852c4p-15
1251;0x1.4fd682024e38fp-14;0x1.4cb133942c1c7p-15
1252;0x1.bb8b1fc80b35ep-14;0x1.52ddbfdb9a118p-15
1253;0x1.e5a66b16d7e66p-14;0x1.4f8932ccb98a3p-15
1254;0x1.e0ffa37d8ce27p-14;0x1.560dcb112d465p-15
1255;0x1.1246a987a34dp-12;0x1.4f01e82ef5585p-15
1256;0x1.05dac69bc1784p-14;0x1.54ad9b1d162a2p-15
1257;0x1.28e77fd679f4cp-13;0x1.579d39a602cd5p-15
1258;0x1.df2da27a93c4ep-13;0x1.519dc63dd63e3p-15
1259;0x1.0e90f00569a9fp-14;0x1.5cf306589adcfp-15
1260;0x1.29401543defdp-14;0x1.55d81b2bf7cdp-15
1261;0x1.4a79312a80985p-14;0x1.57cc7846c1382p-15
1262;0x1.28136f7380555p-14;0x1.563d09b1ebb12p-15
1263;0x1.4b826802506fep-14;0x1.5837d8112c2aep-15
1264;0x1.4b905d6bfd0f7p-14;0x1.562bdba6038a5p-15
1265;0x1.cd795ed5673efp-15;0x1.553d7cc0ce6f7p-15
1266;0x1.388af21d248f4p-14;0x1.5a9be0795a928p-15
1267;0x1.0f7db29981013p-13;0x1.4ae37e142d08ap-15
1268;0x1.0a547555cb165p-13;0x1.4ec3a143cbcb9p-15
1269;0x1.dabeb087fb3f3p-14;0x1.58e5ca49bab42p-15
1270;0x1.0539b6ec210c2p-14;0x1.55664a1d15cbbp-15
1271;0x1.7c0660c2379d8p-14;0x1.52e656e18e24fp-15
1272;0x1.1299e0914fc92p-13;0x1.58693c73679a8p-15
1273;0x1.03a09e7098ef5p-13;0x1.517d8fe782f55p-15
1274;0x1.1fbde90cd1fe2p-13;0x1.598b257c5529fp-15
1275;0x1.7e9e7cbe7dbadp-13;0x1.5c06cd34e2c6fp-15
1276;0x1.754381929a548p-14;0x1.5412fcb1ecccap-15
1277;0x1.3c77f7d5b16f4p-14;0x1.52db9a1a1d0cbp-15
1278;0x1.a8476d8e0928ep-14;0x1.5240fbaef3af2p-15
1279;0x1.e63dd0dfc5bcap-14;0x1.514c2b854785bp-15
1280;0x1.4a132fc3ce31cp-14;0x1.55a26b46c253ap-15
1281;0x1.e348d3f3208d6p-14;0x1.5561fe9a1bc1fp-15
1282;0x1.e3871ade4a1a2p-13;0x1.599c53883d50cp-15
1283;0x1.87778bb0557b6p-14;0x1.58db0d82499bdp-15
1284;0x1.30d00a219f959p-14;0x1.5c9afa5b9515fp-15
1285;0x1.29f8c443de9e8p-14;0x1.61bf62abf1b5ep-15
1286;0x1.5c9ebc6e2fde7p-13;0x1.578e315b97ab5p-15
1287;0x1.7763e4abe6a33p-13;0x1.5960325e90c8dp-15
1288;0x1.a48ab956f936p-14;0x1.5ac8f9589bf87p-15
1289;0x1.12cb44f38b38cp-13;0x1.586d87f661a44p-15
1290;0x1.621073f4212d3p-13;0x1.52bb63c3c9c3ep-15
1291;0x1.6c1628b657957p-13;0x1.53136fc0cf8aep-15
1292;0x1.5d9cad0e2f5c8p-14;0x1.59828e7661168p-15
1293;0x1.db3d641fcb5dap-14;0x1.5156e84cb89dfp-15
1294;0x1.b40a3334b5bf4p-14;0x1.566a22912d171p-15
1295;0x1.a19a915dad51bp-13;0x1.5bcef78e3048bp-15
1296;0x1.9f76f5a2257bbp-13;0x1.55be561a1b92bp-15
1297;0x1.52a00260cfc5fp-12;0x1.4e4b5ef072bbbp-15
1298;0x1.a6efd49fe6202p-14;0x1.6237a4ff4ac5cp-15
1299;0x1.89736cf054779p-14;0x1.619ae0d2a4636p-15
1300;0x1.8fe065e468fe5p-14;0x1.6282ce73626fbp-15
1301;0x1.3975057f5fa06p-14;0x1.5faacf3ad501fp-15
1302;0x1.71bb6a600158bp-14;0x1.599c53883d50cp-15
1303;0x1.b83e16de603f8p-14;0x1.66ec620242695p-15
1304;0x1.3d97bb1d21f9dp-14;0x1.5f910a28f8c7ap-15
1305;0x1.f715f68c63d1p-14;0x1.5ac6d3971ef39p-15
1306;0x1.c03632e450438p-14;0x1.55dc66aef1d6bp-15
1307;0x1.b21f80009ee9fp-14;0x1.5f9decb1e6e4dp-15
1308;0x1.144cbe1eb4203p-14;0x1.5fb1407f4c108p-15
1309;0x1.c327f72eb9eb9p-15;0x1.6687737c4e852p-15
1310;0x1.0a9c6627a738fp-14;0x1.5a775ea00d3ffp-15
1311;0x1.276f2721a461fp-14;0x1.63108a559db02p-15
1312;0x1.6b17aea5f8d62p-14;0x1.689c06ed6b392p-15
1313;0x1.3fe75cd72cb35p-14;0x1.61584e6480ccep-15
1314;0x1.faea4a13d2f94p-15;0x1.6020ebccb10cfp-15
1315;0x1.197684d2c94c4p-14;0x1.68574ebdca9dcp-15
1316;0x1.835c5a37c8b3p-14;0x1.651a60ff494bdp-15
1317;0x1.3ef179ccc2076p-14;0x1.6b8759f35dd29p-15
1318;0x1.61ea55c9b617p-14;0x1.591d9ff06d325p-15
1319;0x1.43c55a454e716p-14;0x1.6409a60243e34p-15
1320;0x1.3609ec00de662p-14;0x1.7686b3d299af3p-15
1321;0x1.6b8ff0f951e6p-14;0x1.61743937da0cp-15
1322;0x1.e7730db61877cp-14;0x1.654bc56184bb7p-15
1323;0x1.51f073d723791p-14;0x1.6257db559e0e9p-15
1324;0x1.6900f5735f1d4p-14;0x1.6445c72bf06b3p-15
1325;0x1.3ba13840db89dp-13;0x1.6b045ad893aa7p-15
1326;0x1.ef3e10dcc715dp-14;0x1.5cd71b85419dep-15
1327;0x1.1319a709de69fp-14;0x1.6ad967bacf495p-15
1328;0x1.d24d3f4df3a8ep-14;0x1.57814ed2a98e3p-15
1329;0x1.e7797efa8f865p-14;0x1.6af5528e28887p-15
1330;0x1.6fd83b5120146p-14;0x1.6106b3abf2146p-15
1331;0x1.618ceb68f7c3cp-13;0x1.5ff5f8aeecabdp-15
1332;0x1.e09443b321efbp-14;0x1.5ff81e7069b0bp-15
1333;0x1.057c495a44a2ap-13;0x1.60ca9282458c7p-15
1334;0x1.7f5e267353ac2p-14;0x1.672ef47065ffdp-15
1335;0x1.9f766c31c63a8p-14;0x1.66bafda006f9ap-15
1336;0x1.22329610894b5p-13;0x1.6316fb9a14bebp-15
1337;0x1.6e72acf9506c1p-13;0x1.65f56c17193bp-15
1338;0x1.2f5a609ea648dp-14;0x1.647fc2941fee4p-15
1339;0x1.64e28b5896cd9p-13;0x1.61a59d9a157bap-15
1340;0x1.b45f068f7fffp-13;0x1.63c0a24fa93e3p-15
1341;0x1.b57fdcb7af0cp-14;0x1.6578de40c6217p-15
1342;0x1.d4e3bef91c02ap-14;0x1.6140af1421977p-15
1343;0x1.5895cbe249bf4p-13;0x1.5f3d49aeed0a5p-15
1344;0x1.931eeff40813ep-13;0x1.67311a31e304ap-15
1345;0x1.5079b7736ba9ep-14;0x1.63848125fcb64p-15
1346;0x1.efb31a8de49e6p-15;0x1.6090971a16096p-15
1347;0x1.7bdd9365f0414p-14;0x1.61a7c35b92808p-15
1348;0x1.33584faaebaf1p-12;0x1.6465fd8243b4p-15
1349;0x1.4bf076fe97a8bp-13;0x1.6257db559e0e9p-15
1350;0x1.5e623e971d1b2p-14;0x1.619249ccb04ffp-15
1351;0x1.d8395ee8bb0c6p-14;0x1.6e95091120b9bp-15
1352;0x1.e0204ce2c2e98p-14;0x1.5fcf511422547p-15
1353;0x1.41ad8e31f6361p-12;0x1.5b6e548b366e4p-15
1354;0x1.f88cb2f01ba03p-15;0x1.68da4dd894c5ep-15
1355;0x1.0e750532106adp-14;0x1.65907d912556dp-15
1356;0x1.5df3a62a76a12p-14;0x1.65907d912556dp-15
1357;0x1.963b1debd6dbcp-13;0x1.65bd967066bccp-15
1358;0x1.c1a11f9fd878p-15;0x1.6d09e5ff453c7p-15
1359;0x1.b2530a24575e6p-14;0x1.641ad40e2c0a1p-15
1360;0x1.b46e0ed9eb21p-13;0x1.6671f9ed6c549p-15
1361;0x1.6968932b2f478p-13;0x1.62e14bb4df455p-15
1362;0x1.4b430e366860ap-13;0x1.6fb6f21a0e492p-15
1363;0x1.af136d33f9c67p-13;0x1.65e8898e2b1dep-15
1364;0x1.8dca36222e86ap-12;0x1.64d15d4caea6cp-15
1365;0x1.81984e9e7c35p-14;0x1.72ed6e94188c8p-15
1366;0x1.1a6b54fc7575cp-14;0x1.6532004fa8813p-15
1367;0x1.60c1fb7c5179p-13;0x1.66b2669a12e63p-15
1368;0x1.1e4fc3af0e426p-14;0x1.76a4c4676ff32p-15
1369;0x1.af37659ce7d7cp-14;0x1.6ba9b60b2e204p-15
1370;0x1.ddd71c6d2f3eap-15;0x1.6d52e9b1dfe18p-15
1371;0x1.c6b459e44cf12p-15;0x1.6f40d588323e1p-15
1372;0x1.3691c00f01d92p-13;0x1.6a1821b4db946p-15
1373;0x1.1a62793e51c1cp-12;0x1.6dfeb628f165ep-15
1374;0x1.58363bc00e674p-13;0x1.6aa192141ccb2p-15
1375;0x1.3d208baa876c6p-13;0x1.69996e1d0b75fp-15
1376;0x1.344d648cc7792p-14;0x1.742f8df35964bp-15
1377;0x1.0da766138ddap-13;0x1.6ecf0479503cdp-15
1378;0x1.d13e20a20c03fp-13;0x1.6a5442de881c5p-15
1379;0x1.4f39346548955p-13;0x1.70088cd29d019p-15
1380;0x1.3a85c07c6508fp-14;0x1.74b0674ca688p-15
1381;0x1.28dffbb14463cp-13;0x1.6d36fede86a26p-15
1382;0x1.4fadb4a606dccp-14;0x1.7071c6db8aef7p-15
1383;0x1.2418745146d5bp-13;0x1.703c16f655761p-15
1384;0x1.c6ecb8fb5eb09p-13;0x1.685528fc4d98ep-15
1385;0x1.112a1ee26e49bp-13;0x1.6b51aa0e28593p-15
1386;0x1.580560ce3238cp-14;0x1.6ede0cc3bb5ecp-15
1387;0x1.76ab35abe701cp-14;0x1.721f460536ba7p-15
1388;0x1.d0e47853e8794p-13;0x1.729df99d06d8ep-15
1389;0x1.48f47f5d1c29ap-13;0x1.6f5203941a64fp-15
1390;0x1.cd4d58d6e45b6p-14;0x1.7392c9c6b3025p-15
1391;0x1.e0c744667b23p-13;0x1.727b9d85368b3p-15
1392;0x1.2d906d3141fd9p-13;0x1.7594096a6a8a9p-15
1393;0x1.63d36cacaf28ap-13;0x1.701e06617f322p-15
1394;0x1.e0bf36d0e650cp-14;0x1.6f3eafc6b5394p-15
1395;0x1.66f1c065faf56p-13;0x1.72f82b5b89a4cp-15
1396;0x1.4bd3794a7fe72p-12;0x1.7dbd89d295fe5p-15
1397;0x1.3317598de5dc3p-12;0x1.6eb53f6774028p-15
1398;0x1.972e51c465419p-13;0x1.6bf4df7f45ca3p-15
1399;0x1.5f658d9ad5256p-13;0x1.6d4c786d68d2fp-15
1400;0x1.70df4c6772e7p-14;0x1.7c884cfc43433p-15
1401;0x1.515e6c71ee2fp-14;0x1.77d5b5bac8a48p-15
1402;0x1.f5e83ddb46a6fp-15;0x1.7cfc43cca2496p-15
1403;0x1.648db7fdcc8ddp-14;0x1.7ccd052be3de9p-15
1404;0x1.0e3e426c1c6fp-14;0x1.766457bac9618p-15
1405;0x1.43606bbf5a8d3p-14;0x1.798334e4746f8p-15
1406;0x1.28cdbac49dba8p-13;0x1.6feec7c0c0c75p-15
1407;0x1.2842ae143ec02p-14;0x1.7ad236cca364dp-15
1408;0x1.a095a608d783dp-13;0x1.734bebd595621p-15
1409;0x1.1702eaafd0818p-12;0x1.7496a23aca4dcp-15
1410;0x1.13b6afeeb46cfp-12;0x1.75087349ac4fp-15
1411;0x1.f475ccfa88e18p-14;0x1.74ac1bc9ac7e4p-15
1412;0x1.986750ad52c53p-14;0x1.7270e0bdc572ep-15
1413;0x1.8346e0a8e6827p-14;0x1.79c5c7529806p-15
1414;0x1.00a0e4bc82a7cp-14;0x1.84738679452a2p-15
1415;0x1.dfa3bf0c6fdp-14;0x1.82bf960b22509p-15
1416;0x1.39772b40dca54p-14;0x1.7abee2ff3e392p-15
1417;0x1.b7048e85137aap-14;0x1.6ea85cde85e56p-15
1418;0x1.34cf50c6d31eep-13;0x1.8068702be2062p-15
1419;0x1.ca2b430afdc62p-14;0x1.7299ae1a0ccf2p-15
1420;0x1.49ed9b09c25ccp-13;0x1.80913d8829625p-15
1421;0x1.354cf17de4baep-14;0x1.7a5e3ffc445ebp-15
1422;0x1.143db5d448fe3p-14;0x1.7a2890170ee55p-15
1423;0x1.cfa59196e3286p-15;0x1.7539d7abe7bebp-15
1424;0x1.1f65539f6cf5ep-13;0x1.72d183c0bf4d6p-15
1425;0x1.90cec4c99e193p-13;0x1.79b04dc3b5d57p-15
1426;0x1.2b8470c6195dp-13;0x1.80732cf3531e6p-15
1427;0x1.019fe83d40a84p-13;0x1.78d542abe5e64p-15
1428;0x1.23348d7b53328p-12;0x1.78818231da28ep-15
1429;0x1.1ff980c61f44dp-13;0x1.77c03c2be674p-15
1430;0x1.52be57add5aa8p-12;0x1.7621c54ca5cbp-15
1431;0x1.7b59816a6796ap-14;0x1.76d403082e5dfp-15
1432;0x1.7e6b7c0b24878p-13;0x1.7bd3e97f3dab6p-15
1433;0x1.585921483df62p-13;0x1.72b598ed660e4p-15
1434;0x1.4dafada48adbbp-14;0x1.78b957d88ca72p-15
1435;0x1.ab1d47051991cp-14;0x1.6f4fddd29d601p-15
1436;0x1.e775bce7f4bddp-13;0x1.75426eb1dbd22p-15
1437;0x1.9dab65e3a36ccp-13;0x1.836fae052ddebp-15
1438;0x1.777150a53401ap-13;0x1.845be728e5f4bp-15
1439;0x1.fd5ef7178a468p-13;0x1.7d45477f3cee7p-15
1440;0x1.ba609fb92993p-14;0x1.729788588fca5p-15
1441;0x1.1f2cf4885b366p-14;0x1.7c65f0e472f58p-15
1442;0x1.3b52917258b8p-12;0x1.7c50775590c5p-15
1443;0x1.5f28e300c95c3p-13;0x1.82294322f2fccp-15
1444;0x1.1b45d6a3e623cp-13;0x1.75e9efa5f34ccp-15
1445;0x1.142d1138c0189p-12;0x1.75adce7c46c4dp-15
1446;0x1.6e0dbe735c87ep-13;0x1.74d70ee770df6p-15
1447;0x1.7a74cc6be511ap-13;0x1.791389970f73p-15
1448;0x1.86a2686c9d599p-12;0x1.74c5e0db88b88p-15
1449;0x1.a715f2ca51364p-13;0x1.769c2d617bdfcp-15
1450;0x1.56a937a4e585cp-12;0x1.7caef4970d9a9p-15
1451;0x1.d1b7ff4682d78p-14;0x1.7b2a42c9a92bep-15
1452;0x1.369d4aff01d34p-12;0x1.80d1aa34cff4p-15
1453;0x1.0a0c3fcbbf531p-12;0x1.7ff8c4de7d09ap-15
1454;0x1.dc5c14867d65cp-13;0x1.6fe40af94faf1p-15
1455;0x1.3e0a9f0cc27d8p-14;0x1.7c1f12f355555p-15
1456;0x1.b937328b0672ap-14;0x1.7e0467c3b39e8p-15
1457;0x1.069b833155ecp-13;0x1.7d40fbfc42e4bp-15
1458;0x1.3f77b189c7b6ep-13;0x1.798334e4746f8p-15
1459;0x1.49e2de4251448p-13;0x1.7e3c3d6a661cbp-15
1460;0x1.1c520165c1e1fp-12;0x1.75d2505594176p-15
1461;0x1.28c04ecb505c2p-12;0x1.78f12d7f3f256p-15
1462;0x1.3a88f91ea0904p-13;0x1.790af2911b5fap-15
1463;0x1.58c25b512be4p-14;0x1.7c36b243b48abp-15
1464;0x1.3ff9e27c02fd3p-12;0x1.7cfa1e0b25448p-15
1465;0x1.28b14680e53a2p-14;0x1.72ef945595915p-15
1466;0x1.e405ce761a388p-15;0x1.7ccadf6a66d9bp-15
1467;0x1.0fa8a5b745624p-13;0x1.749aedbdc4577p-15
1468;0x1.29d3b8fa320acp-13;0x1.7e0ad9082aad1p-15
1469;0x1.06f9770273806p-12;0x1.711d93529c73ep-15
1470;0x1.6af038e29f9cfp-12;0x1.7b4c9ee179799p-15
1471;0x1.695bb0a2412a6p-13;0x1.758fbde77080ep-15
1472;0x1.8bf947fff3ebap-12;0x1.71330ce17ea46p-15
1473;0x1.6e3cfd141af2ap-13;0x1.744d9e882fa8bp-15
1474;0x1.4f639e12adb54p-13;0x1.7c054de1791b1p-15
1475;0x1.7484614e23a48p-14;0x1.7e4088ed60267p-15
1476;0x1.9d41a26a563dbp-14;0x1.81b7721410fb7p-15
1477;0x1.8399d2fa635dfp-12;0x1.7c054de1791b1p-15
1478;0x1.1fe37dc6ddd31p-13;0x1.7b6218705baa1p-15
1479;0x1.60bdaff9576f5p-13;0x1.80c07c28e7cd2p-15
1480;0x1.3347cd6b7a99cp-11;0x1.7c100aa8ea335p-15
1481;0x1.4a43c5fd7abf9p-12;0x1.863acab4cd2f5p-15
1482;0x1.b1a62acc8757ap-14;0x1.841fc5ff396ccp-15
1483;0x1.35a948fde48bap-13;0x1.7b3fbc588b5c7p-15
1484;0x1.89917d852abb8p-14;0x1.80bc30a5edc37p-15
1485;0x1.d659687c154f5p-14;0x1.800c18abe2356p-15
1486;0x1.0de2745c7bdf8p-12;0x1.7e5e9982366a6p-15
1487;0x1.82a7f6bac31b3p-14;0x1.87bf7c82319ep-15
1488;0x1.3cefb0b8ab3dfp-13;0x1.7a447aea68246p-15
1489;0x1.3e1f05bae62bbp-14;0x1.7dceb7de7e252p-15
1490;0x1.9a1c0f4404809p-12;0x1.85239e7350b83p-15
1491;0x1.008ea3cfdbfe8p-13;0x1.7926dd64749ecp-15
1492;0x1.a75e6d0c8c9a2p-14;0x1.7d2b826d60b43p-15
1493;0x1.85e5f75a02ef9p-14;0x1.7bcb52794998p-15
1494;0x1.abdc67499041ep-14;0x1.7aadb4f356125p-15
1495;0x1.285be9b5bbb92p-13;0x1.7d2fcdf05abdep-15
1496;0x1.d2f5d322c9a5fp-14;0x1.762ea7d593e82p-15
1497;0x1.069af9c0f6aacp-12;0x1.7d40fbfc42e4bp-15
1498;0x1.fb0ecbed204bcp-15;0x1.7f3559170c4fep-15
1499;0x1.8d31340822eccp-14;0x1.7c27a9f94968cp-15
1500;0x1.4128ae0ddea9bp-12;0x1.76efeddb879d1p-15
1501;0x1.144ee3e03125p-13;0x1.7a9a6125f0e6ap-15
1502;0x1.13c0151d37623p-13;0x1.78f12d7f3f256p-15
1503;0x1.7fc0ef37ca8b7p-13;0x1.7d838e6a667b3p-15
1504;0x1.49ea626786d58p-14;0x1.7b12a37949f67p-15
1505;0x1.b4d85bc397914p-15;0x1.788c3ef94b413p-15
1506;0x1.4f24cdb724e73p-12;0x1.78e670b7ce0d1p-15
1507;0x1.d1dc811fd02ap-13;0x1.7863719d03e4fp-15
1508;0x1.4330a3ae3ce12p-13;0x1.77976ecf9f17cp-15
1509;0x1.3cbc6b4d226ap-12;0x1.7b8f314f9d101p-15
1510;0x1.49d36ee39eb19p-11;0x1.81324d37c9ce7p-15
1511;0x1.ab12cef5d81a2p-12;0x1.746ffa9ffff65p-15
1512;0x1.92a6ada0af04p-13;0x1.77f5ec111bed5p-15
1513;0x1.52af941b9a292p-14;0x1.78b732170fa24p-15
1514;0x1.203c133442db5p-13;0x1.74ae418b29832p-15
1515;0x1.da444873252a8p-14;0x1.7fd88e8829c0dp-15
1516;0x1.29ae24402635cp-12;0x1.81a869c9a5d97p-15
1517;0x1.7f5c456a0647ep-12;0x1.7deaa2b1d7644p-15
1518;0x1.7f391b29a7186p-12;0x1.7aafdab4d3172p-15
1519;0x1.79923d2edf917p-13;0x1.7a24449414db9p-15
1520;0x1.0e2c017f75c5cp-13;0x1.7496a23aca4dcp-15
1521;0x1.1f7b11e67ec7p-12;0x1.7ae7b05b85956p-15
1522;0x1.fb3e0a8ddeb6ap-14;0x1.81d35ce76a3a9p-15
1523;0x1.db0a636c722a5p-13;0x1.834f77aeda95ep-15
1524;0x1.08b5fe768a6d5p-14;0x1.6f9b0746b50ap-15
1525;0x1.65cabdb1847a8p-12;0x1.799688b1d99b3p-15
1526;0x1.19f312a91c65ep-14;0x1.7a0a7f8238a15p-15
1527;0x1.c8820f644c04ep-12;0x1.797cc39ffd60fp-15
1528;0x1.6473f2ebf0539p-14;0x1.7c3f4949a89e2p-15
1529;0x1.5de7d68247066p-14;0x1.7f0a65f947eecp-15
1530;0x1.bd99cb65101c8p-13;0x1.80e949852f296p-15
1531;0x1.24f9abf55e32ep-12;0x1.7d7f42e76c718p-15
1532;0x1.4ccb3d5e37f74p-11;0x1.823ebcb1d52d5p-15
1533;0x1.4b099c3e981ecp-12;0x1.7c45ba8e1facbp-15
1534;0x1.62a304c9b5b88p-13;0x1.7bcf9dfc43a1bp-15
1535;0x1.54a254e545d0bp-12;0x1.7b8474882bf7cp-15
1536;0x1.c4eeb1f9e2af8p-13;0x1.7408e6588f0d5p-15
1537;0x1.cce30bed37eb1p-13;0x1.7c6a3c676cff4p-15
1538;0x1.bb2969e452d9p-14;0x1.7ed06a91186bbp-15
1539;0x1.e7d6e95b4dd98p-13;0x1.88608c31d20a2p-15
1540;0x1.453f4f4b41c7dp-14;0x1.7cbdfce178bc9p-15
1541;0x1.afbfc31b6a8cp-13;0x1.79d6f55e802cdp-15
1542;0x1.8f21459ff24e4p-13;0x1.7ab20076501cp-15
1543;0x1.612c4865fde95p-13;0x1.7951d08238ffdp-15
1544;0x1.f58687f78e4a1p-14;0x1.785f261a09db4p-15
1545;0x1.328a6bd4397dap-14;0x1.7d0700941361ap-15
1546;0x1.ff20537efa7e5p-14;0x1.7b3d96970e579p-15
1547;0x1.db4d7f4af502p-14;0x1.86526a052c64bp-15
1548;0x1.c1c850ab02109p-13;0x1.7dfbd0bdbf8b1p-15
1549;0x1.f436732ea0d24p-13;0x1.7bad41e47354p-15
1550;0x1.61c1886d6ebacp-13;0x1.7d295cabe3af5p-15
1551;0x1.1ea1e7d7fc3c1p-12;0x1.7c6a3c676cff4p-15
1552;0x1.2ce5f8531e9c3p-12;0x1.7e35cc25ef0e2p-15
1553;0x1.8ba9499882f6cp-13;0x1.7eae0e79481ep-15
1554;0x1.dce35f2441979p-14;0x1.7f0eb17c41f88p-15
1555;0x1.25d3e8e49f404p-13;0x1.7bdea646aec3bp-15
1556;0x1.85c424b291e32p-13;0x1.7b6218705baa1p-15
1557;0x1.7cae6b26ae596p-13;0x1.8105345888688p-15
1558;0x1.127c596cd8c65p-13;0x1.80913d8829625p-15
1559;0x1.264e0c4145b46p-12;0x1.7f1fdf882a1f5p-15
1560;0x1.c57cf74c7d313p-13;0x1.77e29843b6c1ap-15
1561;0x1.693e297dca27ap-14;0x1.7efb5daedcccdp-15
1562;0x1.c8956331b130ap-15;0x1.7bcf9dfc43a1bp-15
1563;0x1.76941fcbe70d8p-13;0x1.7fba7df3537cep-15
1564;0x1.830002b7c8e24p-13;0x1.784bd24ca4af9p-15
1565;0x1.111cb2e920eb6p-13;0x1.8163b19a053e2p-15
1566;0x1.96418f304dea6p-14;0x1.7c0773a2f61ffp-15
1567;0x1.91ed753050214p-14;0x1.7d85b42be3801p-15
1568;0x1.abda4188133dp-14;0x1.7b0a0c7355e31p-15
1569;0x1.d91c77961fcdbp-13;0x1.7e001c40b994cp-15
1570;0x1.2bc679c3ddb24p-13;0x1.7bab1c22f64f2p-15
1571;0x1.d0a9aec32a145p-12;0x1.79290325f1a39p-15
1572;0x1.53b508e0cf384p-13;0x1.7a17620b26be7p-15
1573;0x1.d8bf0d35617a9p-13;0x1.75c3480b28f56p-15
1574;0x1.d1e0cca2ca33bp-14;0x1.7c65f0e472f58p-15
1575;0x1.7bcceeca675bap-13;0x1.7e5e9982366a6p-15
1576;0x1.ee5e30d19ddbbp-13;0x1.825aa7852e6c7p-15
1577;0x1.db98a8bf0cacp-14;0x1.75dae75b882adp-15
1578;0x1.b0dc4dc09f8f5p-13;0x1.7e695649a782bp-15
1579;0x1.8f6ad2c2ec348p-11;0x1.80e949852f296p-15
1580;0x1.e69ab1d024ceap-13;0x1.830abf7f39fa8p-15
1581;0x1.e60e08cea810bp-12;0x1.7ebf3c853044ep-15
1582;0x1.32126e39100e6p-11;0x1.83157c46ab12cp-15
1583;0x1.2e1c8cc25f7a5p-14;0x1.84285d052d803p-15
1584;0x1.700ab2941a067p-14;0x1.7af492e473b28p-15
1585;0x1.037928ad3fb62p-12;0x1.7fb85831d678p-15
1586;0x1.2ac55081a2acep-13;0x1.7761beea699e6p-15
1587;0x1.51ab76ef533d2p-12;0x1.7d5ce6cf9c23dp-15
1588;0x1.f6621c7fbd7a8p-13;0x1.7ef7122be2c31p-15
1589;0x1.16e89c2d9506p-12;0x1.7c054de1791b1p-15
1590;0x1.2a363d0679497p-12;0x1.7afb0428eac11p-15
1591;0x1.1349f88b5b573p-11;0x1.7e3a17a8e917ep-15
1592;0x1.e2df553202feep-12;0x1.8097aecca070fp-15
1593;0x1.294ed8d61a7e5p-11;0x1.7d1608de7e83ap-15
1594;0x1.30e3e75f64027p-13;0x1.7ec5adc9a7537p-15
1595;0x1.1cd658197a2d2p-11;0x1.7894d5ff3f54ap-15
1596;0x1.4d12e977e4795p-13;0x1.8290576a63e5cp-15
1597;0x1.eea485525c3acp-13;0x1.7cb565db84a92p-15
1598;0x1.679d8cdd0c79dp-12;0x1.84cb92764af12p-15
1599;0x1.686ea955fa329p-12;0x1.80ba0ae470be9p-15
1600;0x1.2745d054fdc48p-12;0x1.7ce058f9490a4p-15
1601;0x1.676f611d0c917p-12;0x1.7e80f59a06b81p-15
1602;0x1.64a1d9f3c09b6p-12;0x1.82271d6175f7ep-15
1603;0x1.0041549a474fbp-13;0x1.7ed2905295709p-15
1604;0x1.00d0681570b32p-12;0x1.7d1e9fe47297p-15
1605;0x1.c650c2f7473p-12;0x1.7804f45b870f5p-15
1606;0x1.237470b79a82fp-12;0x1.7729e943b7202p-15
1607;0x1.0f75604bbc8e6p-11;0x1.7baf67a5f058ep-15
1608;0x1.e990c19d88805p-13;0x1.82d0c4170a777p-15
1609;0x1.1bad745bb64dfp-13;0x1.80af4e1cffa65p-15
1610;0x1.71574a029c565p-12;0x1.7d3cb07948dbp-15
1611;0x1.3aca78ac05a45p-12;0x1.7d45477f3cee7p-15
1612;0x1.857984aed97a6p-13;0x1.75f8f7f05e6ecp-15
1613;0x1.b641f0e631a2cp-12;0x1.7f7e5cc9a6f4fp-15
1614;0x1.fbdd393431be7p-12;0x1.7c5d59de7ee22p-15
1615;0x1.33ac54dd270dp-13;0x1.7951d08238ffdp-15
1616;0x1.f94bd33492505p-12;0x1.7c3040ff3d7c2p-15
1617;0x1.10c4a6ec1b245p-14;0x1.807de9bac436ap-15
1618;0x1.e0cb067915eb8p-15;0x1.771f2c7c4607ep-15
1619;0x1.09f9756eb9689p-12;0x1.7ec7d38b24584p-15
1620;0x1.59335e377f038p-12;0x1.78d31cea68e16p-15
1621;0x1.97e813a523659p-13;0x1.7eb47fbdbf2c9p-15
1622;0x1.273fe880e5f72p-14;0x1.7aadb4f356125p-15
1623;0x1.0df945844c331p-12;0x1.80a491558e8e1p-15
1624;0x1.e386916dead8fp-13;0x1.79e1b225f1451p-15
